"0","1","2","3","4","5","6","7","8"
"total_energy_upper_MWh","total_energy_records_found",,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0822032","2021-04-01","2021-07-01",640,0.038482906972159996,778118.9333333333,0.006767540626406769,0.08733336386523385,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01049918","2021-04-01","2021-07-01",352,0.021165598834688,134327.2,0.0011682851352005836,0.043104396061884966,1
"f01049918","2021-07-01","2021-10-01",20896,1.256466912641024,28439648,0.2473484000912474,2.9023635535732835,6
"f01049918","2021-10-01","2022-01-01",0,0,46915584,0.40803932037930024,0.7875158883320494,2
"f018905","2020-06-01","2021-01-01",640,0.038482906972159996,1831685.6,0.015930735240822128,0.1050183294710555,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f017136","2020-06-01","2021-01-01",1248,0.07504166859571199,3420221.0666666664,0.029746718693507725,0.20224158746819404,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0226073","2021-01-01","2021-04-01",704,0.042331197669376,531605.6000000001,0.0046235380494001775,0.09062263993723801,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0216139","2021-01-01","2021-04-01",608,0.036558761623552,593819.2000000001,0.005164628938567189,0.08052614378489002,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f020771","2020-06-01","2021-01-01",640,0.038482906972159996,1615550.6666666667,0.014050942988687769,0.10139033042443618,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0421393","2021-01-01","2021-04-01",512,0.030786325577728,109428.8,0.0009517360624120628,0.06125445896547032,1
"f0421393","2021-04-01","2021-07-01",96,0.005772436045824,1327800,0.01154828659064832,0.033428994688391576,1
0,0,,,,,,,
0,0,,,,,,,
"f022913","2020-06-01","2021-01-01",832,0.050027779063807995,1905574.1333333333,0.016573366630109675,0.1285402111892611,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f020223","2020-06-01","2021-01-01",608,0.036558761623552,1567525.6,0.013633254154976624,0.09687059045256025,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01104210","2021-07-01","2021-10-01",640,0.038482906972159996,1315894.1333333333,0.011444737592021484,0.09636035400887025,1
0,0,,,,,,,
"f014207","2020-06-01","2021-01-01",3040,0.18279380811776,8640735.200000001,0.07515114207222695,0.49783375386667483,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0685797","2021-04-01","2021-07-01",576,0.034634616274944,640779.7333333333,0.005573059197177691,0.07760081366119485,1
"f0685797","2021-07-01","2021-10-01",160,0.009620726743039999,1587334.9333333336,0.01380554204359164,0.04521269875819906,1
0,0,,,,,,,
"f09761","2020-06-01","2021-01-01",1280,0.07696581394431999,3736672.8,0.03249899713050181,0.21126708537440608,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01484864","2021-10-01","2022-01-01",3072,0.184717953466368,1716951.466666666,0.014932857056258943,0.38532606430866995,1
"f0104380","2020-06-01","2021-01-01",608,0.036558761623552,400766.93333333335,0.0034855937657693797,0.07728560590139026,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f064664","2020-06-01","2021-01-01",640,0.038482906972159996,908384.5333333333,0.00790050077228925,0.08951997694678704,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f09619","2020-06-01","2021-01-01",608,0.036558761623552,1754234.1333333333,0.015257115920191978,0.10000464365942587,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f015795","2020-06-01","2021-01-01",1024,0.061572651155456,2957144.2666666666,0.02571919677764665,0.16847326651088812,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f022564","2020-06-01","2021-01-01",608,0.036558761623552,1488212,0.012943439285767373,0.09553924775498637,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f014307","2020-06-01","2021-01-01",1376,0.08273824999014401,3859006.6666666665,0.033562972542468095,0.22446135948794135,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01076687","2021-04-01","2021-07-01",608,0.036558761623552,96216.26666666669,0.0008368225803200103,0.07217347751347297,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0125646","2021-01-01","2021-04-01",576,0.034634616274944,899117.8666666667,0.00781990571097981,0.08193722743283295,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01056448","2021-04-01","2021-07-01",576,0.034634616274944,184467.73333333334,0.0016043728357136792,0.0699412489835693,1
0,0,,,,,,,
0,0,,,,,,,
"f022926","2020-06-01","2021-01-01",576,0.034634616274944,1393256.2666666666,0.012117579953067784,0.09023173872006274,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0224599","2021-01-01","2021-04-01",768,0.046179488366592,497615.4666666666,0.00432791536451715,0.09747928920104065,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f015806","2020-06-01","2021-01-01",1120,0.06734508720127999,3051314.666666667,0.026538225823855413,0.18119479413851133,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f08460","2020-06-01","2021-01-01",576,0.034634616274944,1825626.9333333336,0.015878041146060964,0.09748942882253958,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01105377","2021-07-01","2021-10-01",768,0.046179488366592,1506084.8,0.013098884546030469,0.11440725972136136,1
0,0,,,,,,,
"f020610","2020-06-01","2021-01-01",576,0.034634616274944,1539606.6666666667,0.013390434571124737,0.09268834813291266,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f030365","2020-06-01","2021-01-01",576,0.034634616274944,1215885.5999999999,0.010574932497546609,0.08725442913090688,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0410023","2021-01-01","2021-04-01",32,0.001924145348608,69120,0.000601157982486528,0.004873835429012439,1
"f0410023","2021-04-01","2021-07-01",704,0.042331197669376,1002318.6666666665,0.008717474934344908,0.09852393812518136,1
"f0410023","2021-07-01","2021-10-01",32,0.001924145348608,1695744,0.014748409170336154,0.032178030221562216,1
0,0,,,,,,,
"f07944","2020-06-01","2021-01-01",608,0.036558761623552,1914715.2,0.01665286930943705,0.10269844770066885,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f066566","2020-06-01","2021-01-01",576,0.034634616274944,840473.8666666667,0.007309860735213896,0.08095284062960474,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0214181","2021-01-01","2021-04-01",544,0.032710470926336,308033.6,0.0026790633320900197,0.0683018011187622,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f022797","2020-06-01","2021-01-01",544,0.032710470926336,1166013.5999999999,0.010141180314349732,0.08270368689452347,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f080009","2020-06-01","2021-01-01",544,0.032710470926336,653403.4666666667,0.005682851703863378,0.0740991126762848,1
