"0","1","2","3","4","5","6","7","8","9","10","11","12","13"
"f0117586","2021-07-01","2021-10-01",14033,20793376,1250.296178508038,10037745.031706449,2208,22163341030.00784,192.76142041030673,22136431713.33323,192.52738177427952,2784.649471344873,5570
"f0117586","2021-10-01","2022-01-01",22,0,0,20793376,2208,45911774208,399.30887666751,45911774208,399.30887666751,770.6661319682943,1542
"f02626","2020-06-01","2021-01-01",232802,16583456,997.1556164451697,8990711.82447037,5136,46176295930.47981,401.6095037654531,30905659728.00049,268.79606553095937,2443.286746213929,4887
"f02626","2021-01-01","2021-04-01",76817,1725536,103.75568963298919,17445646.90256317,2160,37682597309.536446,327.7371842224132,37621097689.866486,327.20230304063534,831.7489258600953,1664
"f02626","2021-04-01","2021-07-01",66790,2340800,140.7512322506752,19514906.61827764,2184,42620556054.31837,370.6841361410302,42783230388.800545,372.0989650576917,989.800880805148,1980
"f02626","2021-07-01","2021-10-01",249,0,0,20649792,2208,45594740736,396.5515386697059,45594740736.00001,396.55153866970596,765.3444696325325,1531
"f02626","2021-10-01","2022-01-01",257,0,0,20649792,2208,45594740736,396.5515386697059,45594740735.99998,396.5515386697057,765.344469632532,1531
0,0,,,,,,,,,,,,
"f0222674","2021-01-01","2021-04-01",47220,2589504,155.70568990005657,1264079.554783787,2160,2730411838.33298,23.74723483925906,1045364993.6000009,9.091862131287888,318.05927542049477,637
"f0222674","2021-04-01","2021-07-01",125572,8409600,505.66539761418244,6782269.063850797,2184,14812475635.45014,128.82867431478672,14523100841.066711,126.31189237650553,1219.7161696820276,2440
"f0222674","2021-07-01","2021-10-01",118953,9618240,578.3403674311065,15997398.384262957,2208,35322255632.45261,307.20856384372985,36761777286.399956,319.72852815554495,1733.2729684822373,3467
"f0222674","2021-10-01","2022-01-01",26,0,0,20617344,2208,45523095552,395.92841838225917,45523095552,395.92841838225917,764.1418474777602,1529
0,0,,,,,,,,,,,,
"f0465286","2021-01-01","2021-04-01",3695,322944,19.418474858151935,162934.4935064935,2160,351938505.97402596,3.060917856057123,6207839.4666666705,0.05399149666350665,37.5818600647938,76
"f0465286","2021-04-01","2021-07-01",180490,19715520,1185.4851907308748,9097429.21750115,2184,19868785411.022514,172.8049616919568,23330030389.866695,202.90847801680624,2679.599780683024,5360
"f0465286","2021-07-01","2021-10-01",11,0,0,20038464,2208,44244928512,384.8118049701183,44244928512,384.8118049701183,742.6867835923283,1486
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0409069","2021-01-01","2021-04-01",21716,1665728,100.15946197644084,941726.4542984759,2160,2034129141.2847078,17.691449228758227,311554621.33333343,2.70968674182727,198.53745702625744,398
"f0409069","2021-04-01","2021-07-01",176801,16472192,990.4653630680596,10582100.978224229,2184,23111308536.441715,201.00618652186014,22898093792.533,199.15179205883143,2295.9611093948997,4592
"f0409069","2021-07-01","2021-10-01",5030,1780224,107.04405403376025,19046157.20190779,2208,42053915101.8124,365.7558848128657,43755299016.53334,380.55334606299107,941.06298218673,1883
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01169722","2021-07-01","2021-10-01",1522,1748096,105.11221210375783,961088.2099737533,2208,2122082767.6220474,18.45640907484227,80808074.13333285,0.7028127722022014,204.22299801060285,409
"f01169722","2021-10-01","2022-01-01",22760,19911296,1197.2571119736585,11884473.27440471,2208,26240916989.8856,228.22535758443405,35888881376.5319,312.13668289951164,2913.1300241052186,5827
0,0,,,,,,,,,,,,
"f0222611","2021-01-01","2021-04-01",64173,4449536,267.5485624332452,2227221.2119984417,2160,4810797817.916635,41.84099407363072,1961773597.866665,17.062150726112,549.2986763975593,1099
"f0222611","2021-04-01","2021-07-01",167578,11237248,675.6905771985797,10084434.805871822,2184,22024405616.02406,191.55305621519068,22123816433.600124,192.41766279116527,1675.448903180208,3351
"f0222611","2021-07-01","2021-10-01",1146,393792,23.67853265997005,15927076.794425087,2208,35166985562.09059,305.85813209836857,35490562443.2,308.6723801456344,641.4372617148166,1283
"f0222611","2021-10-01","2022-01-01",22993,4689152,281.95656280362186,18815748.75393581,2208,41545173248.69027,361.331199829802,41433654362.13391,360.3612856392441,1239.6734474947314,2480
0,0,,,,,,,,,,,,
"f0441372","2021-01-01","2021-04-01",4594,512960,30.844049938186238,270123.181897302,2160,583466072.8981723,5.0745845953819835,24920072.53333321,0.21673756550284334,59.94731988211993,120
"f0441372","2021-04-01","2021-07-01",164700,19128128,1150.1655787118264,10888239.719250524,2184,23779915546.843143,206.82126814004985,25496323245.866695,221.7493958812151,2647.79590096457,5296
"f0441372","2021-07-01","2021-10-01",8,0,0,19641088,2208,43367522304,377.18073225856693,43367522304,377.18073225856693,727.9588132590342,1456
"f0441372","2021-10-01","2022-01-01",28,0,0,19641088,2208,43367522304,377.18073225856693,43367522304,377.18073225856693,727.9588132590342,1456
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0117585","2021-07-01","2021-10-01",13556,19485792,1171.671751273218,9697556.944682106,2208,21412205733.85809,186.22856480834196,21203531384.53327,184.413659558967,2617.244842906117,5235
"f0117585","2021-10-01","2022-01-01",8,0,0,19485792,2208,43024628736,374.19848102091515,43024628736,374.19848102091515,722.2030683703662,1445
"f01272","2020-06-01","2021-01-01",205557,19129088,1150.2233030722848,10860033.073054451,5136,55777129863.207664,485.1109209701243,34847848850.93274,303.0825015801823,2804.8802029792614,5610
"f01272","2021-01-01","2021-04-01",349,0,0,19129088,2160,41318830080,359.3626234027266,41318830079.999985,359.3626234027265,693.5698631672622,1388
"f01272","2021-04-01","2021-07-01",160,0,0,19129088,2184,41777928192,363.3555414405347,41777928191.99999,363.35554144053464,701.2761949802318,1403
"f01272","2021-07-01","2021-10-01",112,0,0,19129088,2208,42237026304,367.34845947834276,42237026303.99999,367.3484594783427,708.9825267932014,1418
"f01272","2021-10-01","2022-01-01",186,0,0,19129088,2208,42237026304,367.34845947834276,42237026304,367.34845947834276,708.9825267932015,1418
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f089186","2021-10-01","2022-01-01",22711,18622912,1119.7871719480033,12004487.200810108,2208,26505907739.388718,230.53006395522237,32658826187.999996,284.0438955664969,2709.3939603029853,5419
0,0,,,,,,,,,,,,
"f0127628","2021-01-01","2021-04-01",6903,1698816,102.14902826690151,804444.9737871108,2160,1737601143.3801591,15.11245367072773,329362061.8666662,2.864563550627431,202.67623220783085,406
0,0,,,,,,,,,,,,
"f0127628","2021-07-01","2021-10-01",10690,16821056,1011.442395658584,10084947.199401421,2208,22267563416.27834,193.66787468490602,32303919683.1999,280.95716410820734,2494.331150349907,4989
"f0127628","2021-10-01","2022-01-01",4,0,0,18519872,2208,40891877376,355.64928390397364,40891877376,355.64928390397364,686.4031179346691,1373
"f02520","2020-06-01","2021-01-01",113739,18325856,1101.9253306768753,9440384.202565478,5136,48485813264.3763,421.69608913817984,45748930597.599754,397.89257550592095,2894.6485589327967,5790
"f02520","2021-01-01","2021-04-01",75,0,0,18325856,2160,39583848960,344.2729568843323,39583848960,344.2729568843323,664.4468067867613,1329
"f02520","2021-04-01","2021-07-01",141,1856,0.111600430219264,18326804.13986014,2184,40025740241.454544,348.11622180385774,40025283609.86667,348.1122503379419,672.0720319825509,1345
"f02520","2021-07-01","2021-10-01",186,2080,0.12506944765952,18328702.297872342,2208,40469774673.70213,351.9781263675805,40469718274.93331,351.9776358500735,679.5582212246247,1360
"f02520","2021-10-01","2022-01-01",437,1280,0.07696581394431999,18330978.91571754,2208,40474801445.90433,352.0218457575615,40474345145.86667,352.01787717524024,679.5430469691262,1360
0,0,,,,,,,,,,,,
"f0134552","2021-01-01","2021-04-01",125190,14542784,874.4509434190888,8006353.037390866,2160,17293722560.76427,150.40884496977432,12448374234.666553,108.2673544581803,1896.6463149031295,3794
"f0134552","2021-04-01","2021-07-01",33588,3769792,226.67586693811404,16346190.543808986,2184,35700080147.678825,310.49462031519033,39253516340.26666,341.399952092255,1096.3863307286124,2193
"f0134552","2021-07-01","2021-10-01",2,0,0,18312448,2208,40433885184,351.66598439388537,40433885184,351.66598439388537,678.7153498801987,1358
"f0134552","2021-10-01","2022-01-01",4,0,0,18312448,2208,40433885184,351.66598439388537,40433885184,351.66598439388537,678.7153498801987,1358
"f066270","2020-06-01","2021-01-01",94200,6770176,407.08758311429733,2908752.4991879067,5136,14939352835.829088,129.93216450291385,3264084232.266683,28.388748433673708,840.4693198875841,1681
"f066270","2021-01-01","2021-04-01",170748,11467456,689.5328788364656,12262639.227403967,2160,26487300731.19257,230.36823305957267,26568971620.80027,231.07855000437078,1776.780057662814,3554
"f066270","2021-04-01","2021-07-01",936,48288,2.903535331049472,18268061.918976545,2184,39897447231.04478,347.0004178787267,39922045987.2,347.2143608564748,675.7275396419218,1352
"f066270","2021-07-01","2021-10-01",24,0,0,18285760,2208,40374958080,351.1534771752162,40374958080.00001,351.15347717521627,677.7262109481674,1356
"f066270","2021-10-01","2022-01-01",33,0,0,18285760,2208,40374958080,351.1534771752162,40374958080.00001,351.15347717521627,677.7262109481674,1356
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0755327","2021-04-01","2021-07-01",47191,16052608,965.2359692571116,7594904.428029581,2184,16587271270.816605,144.2646199670263,14974886106.133251,130.24120832651337,2114.2709527363963,4229
"f0755327","2021-07-01","2021-10-01",401,1086272,65.31703800384717,16523136,2208,36483084288,317.30464909519714,35518348337.60007,308.91404264880475,722.2659856596182,1445
"f0755327","2021-10-01","2022-01-01",530,1047680,62.99651871342592,17838543.157894738,2208,39387503292.631584,342.56527798871355,40096957822.933334,348.7356231001448,794.6430337001914,1590
0,0,,,,,,,,,,,,
"f0127640","2021-01-01","2021-04-01",13450,1042368,62.67711058555699,527003.9464763604,2160,1138328524.3889384,9.900394663317718,1652771910.6666667,14.374667640723054,148.7099319767205,298
"f0127640","2021-04-01","2021-07-01",3,0,0,1042368,2184,2276531712,19.799699233977453,2276531712,19.799699233977453,38.21341952157648,77
"f0127640","2021-07-01","2021-10-01",10948,17000768,1022.2483959363666,9337396.81022831,2208,20616972156.984108,179.31217284249837,17890544106.13344,155.59958623306457,2273.246605587002,4547
"f0127640","2021-10-01","2022-01-01",4,0,0,18043136,2208,39839244288,346.4942089114875,39839244288,346.4942089114875,668.7338231991708,1338
"f062619","2020-06-01","2021-01-01",71297,6571808,395.1598060982763,3512759.69200129,5136,18041533778.118626,156.9127900320651,5215135953.333282,45.35764768661447,850.1986858048392,1701
"f062619","2021-01-01","2021-04-01",119677,11002048,661.548108886311,11885666.401356963,2160,25673039426.93104,223.2863510733645,28035273928.800026,243.83143393366004,1747.382517642544,3495
"f062619","2021-04-01","2021-07-01",4,0,0,17573856,2184,38381301504,333.8140303436311,38381301504,333.8140303436311,644.261078563208,1289
"f062619","2021-07-01","2021-10-01",2,0,0,17573856,2208,38803074048,337.4823163913633,38803074048,337.4823163913633,651.3408706353312,1303
"f062619","2021-10-01","2022-01-01",2,0,0,17573856,2208,38803074048,337.4823163913633,38803074048,337.4823163913633,651.3408706353312,1303
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01106668","2021-07-01","2021-10-01",68580,17349120,1043.1946422013132,3762271.76343647,2208,8307096053.6677265,72.24937939734792,19008414385.6001,165.32204922331096,2332.4372144495246,4665
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0765071","2021-04-01","2021-07-01",76193,6475008,389.3392664187371,2894059.1734365774,2184,6320625234.785485,54.97242931419386,4212167595.733325,36.63452218961479,822.1294120141192,1645
"f0765071","2021-07-01","2021-10-01",86330,8343616,501.6978099053527,10531332.073576426,2208,23253181218.45675,202.24009704399717,23930070134.400166,208.12720895192592,1369.9622863945476,2740
"f0765071","2021-10-01","2022-01-01",10951,3228160,194.10778276757503,16725977.39432119,2208,36930958086.66119,321.199945814117,36715961626.6668,319.33005521614285,990.9350273085754,1982
0,0,,,,,,,,,,,,
"f0434411","2021-01-01","2021-04-01",9642,607360,36.52027871657984,335555.28494400665,2160,724799415.4790543,6.30380431592597,66772113.06666664,0.5807376848599487,71.60496165477879,144
"f0434411","2021-04-01","2021-07-01",176700,16352832,983.2883009177518,8516899.230025694,2184,18600907918.376114,161.777839650299,16160806604.799776,140.55552508530656,2169.018584185903,4339
"f0434411","2021-07-01","2021-10-01",87,342528,20.596051811500033,17166159.820224717,2208,37902880883.056175,329.65305847924253,38199187685.333336,332.230130230602,680.9545313412569,1362
"f0434411","2021-10-01","2022-01-01",3,0,0,17302720,2208,38204405760,332.2755134371859,38204405760,332.2755134371859,641.2917409337688,1283
"f024483","2020-06-01","2021-01-01",122740,7264544,436.8137046049423,3895897.273380533,5136,20009328396.082417,174.02730742909867,6289206149.333287,54.69916782660683,948.6198437928898,1898
"f024483","2021-01-01","2021-04-01",193465,9834272,591.3302726795591,12379787.124063144,2160,26740340187.97639,232.568995347328,26562546646.934,231.02267002278833,1587.1411794155306,3175
"f024483","2021-04-01","2021-07-01",6067,149600,8.995379504742399,17175076.502883505,2184,37510367082.29758,326.23924475583163,37661650853.333336,327.55500642508525,649.5422448445673,1300
"f024483","2021-07-01","2021-10-01",6,0,0,17248320,2208,38084290560,331.2308344542871,38084290560,331.2308344542871,639.2755104967741,1279
"f024483","2021-10-01","2022-01-01",3,0,0,17248320,2208,38084290560,331.2308344542871,38084290560,331.2308344542871,639.2755104967741,1279
"f047857","2020-06-01","2021-01-01",140488,9432320,567.161082955694,4763658.281801422,5136,24466148935.332104,212.78965181104113,8458982715.199957,73.57038459140652,1236.6117323659041,2474
"f047857","2021-01-01","2021-04-01",147985,5566912,334.7358697159393,12160767.31863825,2160,26267257408.25862,228.4544483362711,26669404762.400524,231.9520480480512,1093.7076812845016,2188
"f047857","2021-04-01","2021-07-01",338,0,0,14999168,2184,32758182912,284.9080316739377,32758182912.00002,284.9080316739379,549.8725011307001,1100
"f047857","2021-07-01","2021-10-01",38228,2126400,127.8594584150016,15918596.687418258,2208,35148261485.81951,305.6952830255236,37037486453.06673,322.1264559099784,868.4728146472114,1737
"f047857","2021-10-01","2022-01-01",67,0,0,17125568,2208,37813254144,328.87354705522836,37813254143.99999,328.8735470552283,634.7259458165906,1270
"f010038","2020-06-01","2021-01-01",6692,280768,16.882451288686593,146631.51000896326,5136,753099435.4060353,6.549938327552597,821255161.0666665,7.142709718366403,46.36856074361228,93
"f010038","2021-01-01","2021-04-01",12,192,0.011544872091648,280880,2160,606700800,5.2766641912755,606749924,5.277091437871733,10.207068078229325,21
0,0,,,,,,,,,,,,
"f010038","2021-07-01","2021-10-01",6396,11711136,704.1852456661155,6172289.60550172,2208,13628415448.947798,118.5305372653022,9432815913.333336,82.04011261033396,1517.4149414735475,3035
"f010038","2021-10-01","2022-01-01",8092,5079392,305.42151532989647,14664897.486533234,2208,32380093650.26538,281.6196726203468,31464022101.600243,273.6523155021633,1117.6124935058751,2236
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0442375","2021-04-01","2021-07-01",124713,12053376,724.7639801694781,5169374.381961929,2184,11289913650.204853,98.191865052145,7899424665.600022,68.70373545683485,1531.392691158784,3063
"f0442375","2021-07-01","2021-10-01",37206,4999808,300.63616584790833,14573977.982207648,2208,32179343384.71449,279.8736855743079,36748284789.33329,319.61117974241847,1197.0773769893308,2395
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0874231","2021-04-01","2021-07-01",58984,4330624,260.39843831781786,2004067.7216241418,2184,4376883904.027125,38.06711078302524,1491826695.4666762,12.97487740836648,527.6104993515357,1056
"f0874231","2021-07-01","2021-10-01",124767,12705504,763.9761382287606,10870354.555783534,2208,24001742859.170044,208.75056876995214,30134788760.266884,262.09156269935966,1980.310662791272,3961
"f0874231","2021-10-01","2022-01-01",55,0,0,17036096,2208,37615699968,327.1553573868842,37615699968,327.1553573868842,631.4098397566864,1263
0,0,,,,,,,,,,,,
"f0135469","2021-01-01","2021-04-01",28606,3898752,234.43017269300427,1710376.2774049216,2160,3694412759.1946306,32.131448506798776,5712003889.600001,49.67906154842502,548.3308220859585,1097
"f0135469","2021-04-01","2021-07-01",17075,1349376,81.13736106010214,4603714.728348071,2184,10054512966.712187,87.44720384770447,8739466927.466698,76.00984239183472,303.2941026622381,607
"f0135469","2021-07-01","2021-10-01",54991,6545408,393.5723861856747,6729458.938846762,2208,14858645336.973652,129.23022646495858,17983073590.93329,156.404343733105,1061.455088743245,2123
"f0135469","2021-10-01","2022-01-01",31437,6952000,418.020576985088,16722384.82089125,2208,36923025684.52788,321.13095526344085,34652421491.20168,301.3828094896355,1388.4485358962163,2777
"f015932","2020-06-01","2021-01-01",99616,7825600,470.5497450020864,3402016.0497901984,5136,17472754431.722458,151.9659404319562,11460887026.399967,99.67887329711554,1100.5412333174597,2202
"f015932","2021-01-01","2021-04-01",69020,6303040,378.99890931531775,11171988.341804063,2160,24131494818.296776,209.87906162256067,26541300880.266674,230.8378890299338,1176.9850208063353,2354
"f015932","2021-04-01","2021-07-01",234,0,0,14128640,2184,30856949760,268.372419898868,30856949760,268.372419898868,517.9587704048151,1036
"f015932","2021-07-01","2021-10-01",1021,2755168,165.66699036980017,15334732.230694037,2208,33859088765.372433,294.4829498122621,31607039621.866673,274.89618303606943,850.2869246733284,1701
"f015932","2021-10-01","2022-01-01",14085,6597312,396.69334994111694,19150792.155036557,2208,42284949078.32072,367.76525864393597,38287911315.467094,333.001787037461,1408.3116143686555,2817
"f023205","2020-06-01","2021-01-01",34044,17362880,1044.0220247012146,8126905.878399812,5136,41739788591.46143,363.0238295581185,35326542321.33333,307.2458465005453,2607.946991419397,5216
"f023205","2021-01-01","2021-04-01",1,0,0,17362880,2160,37503820800,326.18230971736523,37503820800,326.18230971736523,629.5318577545148,1260
0,0,,,,,,,,,,,,
"f023205","2021-07-01","2021-10-01",3,0,0,17362880,2208,38337239040,333.43080548886223,38337239040,333.43080548886223,643.5214545935041,1288
"f023205","2021-10-01","2022-01-01",2,0,0,17362880,2208,38337239040,333.43080548886223,38337239040,333.43080548886223,643.5214545935041,1288
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01110844","2021-07-01","2021-10-01",2915,12258560,737.1016001447526,5272819.055193692,2208,11642384473.867672,101.25741263950762,9293190728.533329,80.82574926544565,1578.5997843616826,3158
"f01110844","2021-10-01","2022-01-01",3618,4536000,272.74760316518405,15582516.879558012,2208,34406197270.06409,299.2413214106657,35817197154.66669,311.51322308769727,1127.6233946680609,2256
"f086204","2020-06-01","2021-01-01",78736,11513888,692.3248137372958,5102425.84815464,5136,26206059156.12223,227.92218824098734,5063772253.600008,44.041190852798614,1421.1863888588823,2843
"f086204","2021-01-01","2021-04-01",28656,5272512,317.03373250874574,14013748.504431572,2160,30269696769.572197,263.2648993124276,34921181496.266594,303.72029823989436,1198.0552793448755,2397
"f086204","2021-04-01","2021-07-01",57,0,0,16786400,2184,36661497600,318.8563647591245,36661497599.99999,318.85636475912446,615.3927839851102,1231
"f086204","2021-07-01","2021-10-01",54,0,0,16786400,2208,37064371200,322.3602808553786,37064371199.99999,322.36028085537856,622.1553420508806,1245
"f086204","2021-10-01","2022-01-01",55,0,0,16786400,2208,37064371200,322.3602808553786,37064371200,322.3602808553786,622.1553420508807,1245
"f02777","2020-06-01","2021-01-01",60327,4070048,244.73012274410289,2055583.0574350643,5136,10557474582.98649,91.82161632611339,2570338773.333323,22.35502996649244,515.4743447314489,1031
"f02777","2021-01-01","2021-04-01",11442,1608256,96.70369693034085,4931031.558196435,2160,10651028165.7043,92.63528072196155,11996117675.199993,104.33393951525183,388.00263833999384,777
"f02777","2021-04-01","2021-07-01",22,0,0,5678304,2184,12401415936,107.85894363515678,12401415936,107.85894363515678,208.16776121585258,417
"f02777","2021-07-01","2021-10-01",2643,10957216,658.8523812529111,12378939.862381853,2208,27332699216.139133,237.72092472056286,21783963917.866642,189.46186052407455,1637.2464866295823,3275
"f02777","2021-10-01","2022-01-01",26,0,0,16635520,2208,36731228160,319.46283297045636,36731228160,319.46283297045636,616.5632676329808,1234
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0485876","2021-04-01","2021-07-01",142534,9301184,559.2759353170985,4661993.381152832,2184,10181793544.437784,88.55420233316802,9919432091.199984,86.27236376385855,1245.9082172262472,2492
"f0485876","2021-07-01","2021-10-01",6690,7296640,438.74362238959617,13137566.020322774,2208,29007745772.872684,252.2893218359701,31221516280.000023,271.54316749211665,1370.8535044717057,2742
"f0485876","2021-10-01","2022-01-01",61,0,0,16597824,2208,36647995392,318.73893188701237,36647995392,318.73893188701237,615.1661385419338,1231
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0520521","2021-07-01","2021-10-01",41828,16081344,966.9638517801615,8067622.076549762,2208,17813309545.021873,154.927853407022,7825743955.733357,68.0629115724075,1997.601653270458,3996
"f0520521","2021-10-01","2022-01-01",2215,312384,18.783506893111294,16285259.812274368,2208,35957853665.50181,312.7365561935601,36193166168,314.7831416862636,643.7836317581935,1288
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01132095","2021-07-01","2021-10-01",5909,16345152,982.8265060340859,8129095.806462527,2208,17949043540.669262,156.10837387835042,11184254996.800026,97.2729191187959,2084.5918905450617,4170
"f01132095","2021-10-01","2022-01-01",3,0,0,16345152,2208,36090095616,313.8867052699718,36090095616,313.8867052699718,605.8013411710456,1212
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01070205","2021-07-01","2021-10-01",190663,16331456,982.0029718248817,6731211.543261742,2208,14862515087.521927,129.26388288035685,13677539103.466557,118.95778085677878,2124.8542526756046,4250
"f01070205","2021-10-01","2022-01-01",54,0,0,16331456,2208,36059854848,313.6236919731008,36059854847.99999,313.62369197310073,605.2937255080844,1211
0,0,,,,,,,,,,,,
"f0127378","2021-01-01","2021-04-01",107982,3510112,211.06142743416012,1926216.1232775226,2160,4160626826.279449,36.18625620320427,3646199733.6000357,31.712124936254533,468.55295607490024,938
"f0127378","2021-04-01","2021-07-01",122782,3968032,238.5959473727406,5551004.266323514,2184,12123393317.650555,105.4408950771045,11873726890.133211,103.26946906638479,659.800253727512,1320
"f0127378","2021-07-01","2021-10-01",131794,6840224,411.29953728240025,10822684.344355585,2208,23896487032.33713,207.83512634368154,23838580040.53313,207.33149135576548,1193.9578852716597,2388
"f0127378","2021-10-01","2022-01-01",33341,1932512,116.20106174778573,15300866.66522704,2208,33784313596.821304,293.8326070827151,35291045110.13332,306.93711629410876,816.6566836208564,1634
"f087888","2020-06-01","2021-01-01",24,736,0.044255343017984,419.6923076923077,5136,2155539.692307692,0.018747394279475162,680396.2666666667,0.005917616420149003,0.0968338117155967,1
0,0,,,,,,,,,,,,
"f087888","2021-04-01","2021-07-01",37512,1856544,111.63314069019033,924172.9956816122,2184,2018393822.568641,17.554594303221,576967405.8666669,5.018063681586968,225.13682443753018,451
"f087888","2021-07-01","2021-10-01",15298,11327552,681.1205153723515,7467019.674771242,2208,16487179441.894901,143.39409042509982,16173149530.66671,140.6628753227508,1586.0419440415474,3173
"f087888","2021-10-01","2022-01-01",59381,3942816,237.0797208380375,15082418.070626274,2208,33301979099.942814,289.63759503081803,34133212980.266594,296.86709275173666,1030.5173502282641,2062
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0521508","2021-04-01","2021-07-01",115547,7843008,471.5964800717291,3759886.9148153597,2184,8211593021.956746,71.41876004166622,7357318068.799971,63.988866995825646,1033.6797198403806,2068
"f0521508","2021-07-01","2021-10-01",79820,4415616,265.50896836372067,10090805.898197217,2208,22280499423.219456,193.78038313158072,20020608530.13324,174.1254142379553,848.4943584212346,1697
