"0","1","2","3","4","5","6","7","8"
"minerID","start","end","totalSealed_GiB","sealingEnergy_upper_MWh","integrated_GiB_hr","storage_upper_integrated_MWh","total_energy_upper_MWh_recalc","REC_purchase_with_margin"
0,0,,,,,,,
"f0162385","2021-01-01","2021-04-01",94080,5.6569873249075195,43452005.86666669,0.37791551188944045,11.647362475018133,24
"f0162385","2021-04-01","2021-07-01",701888,42.20420407636787,1084661089.5999956,9.433632411828306,99.66102442221862,200
"f0162385","2021-07-01","2021-10-01",513216,30.859443100975103,2362581736.533331,20.54810286738853,99.21656371894181,199
"f0162385","2021-10-01","2022-01-01",317440,19.08752185819136,3444290890.1333427,29.956061380342707,94.65411565037076,190
0,0,,,,,,,
0,0,,,,,,,
"f0733626","2021-04-01","2021-07-01",1037056,62.35770245768806,812339794.133335,7.065170019310144,133.98614388060653,268
"f0733626","2021-07-01","2021-10-01",588608,35.392729542295555,2933999710.933342,25.517901429987617,117.55751777650651,236
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0519331","2021-04-01","2021-07-01",1625344,97.73119054649754,1600715338.6666622,13.921915560302228,215.49049478612355,431
"f0519331","2021-07-01","2021-10-01",0,0,3588759551.9999995,31.212549940821408,60.24022138578531,121
0,0,,,,,,,
"f015734","2020-06-01","2021-01-01",469760,28.24645371756544,410750090.4,3.5724203653215127,61.41042697997182,123
"f015734","2021-01-01","2021-04-01",389824,23.439938636742657,1459348228.5333323,12.692402152928047,69.73541772406446,140
"f015734","2021-04-01","2021-07-01",250464,15.060285643554815,2139636699.466667,18.6090810402997,64.9818776998392,130
"f015734","2021-07-01","2021-10-01",514688,30.947953787011073,2957273226.933334,25.720318384905486,109.36976529179896,219
"f015734","2021-10-01","2022-01-01",95616,5.7493463016407045,3637899110.3999953,31.639931853263832,72.16130683896576,145
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01170321","2021-07-01","2021-10-01",1287200,77.3987466477568,659482717.3333324,5.735724824028346,160.44952994054532,321
"f01170321","2021-10-01","2022-01-01",334112,20.09000158481613,3387858843.466666,29.46525444571127,95.64164413891788,192
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01366823","2021-10-01","2022-01-01",1835808,110.38629450429235,2409677646.933328,20.95771054214878,253.4939297396314,507
"f0111384","2020-06-01","2021-01-01",339680,20.42480287547392,38211092.266666695,0.33233366805028824,40.06127352900172,81
"f0111384","2021-01-01","2021-04-01",1272928,76.54057782227764,2963770865.0666595,25.776830350055338,197.47259777260263,395
"f0111384","2021-04-01","2021-07-01",0,0,3521865984,30.63075592490409,59.11735893506489,119
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01130543","2021-07-01","2021-10-01",1394624,83.85810258303385,1306054393.5999994,11.359158337300945,183.76931357624613,368
"f01130543","2021-10-01","2022-01-01",217024,13.049553754259456,3518170078.933333,30.598611497338418,84.24095893558389,169
0,0,,,,,,,
"f0417893","2021-01-01","2021-04-01",63936,3.844442406518784,2053253.0666666678,0.017857775912783716,7.454239352092925,15
"f0417893","2021-04-01","2021-07-01",67040,4.03108450533376,282828062.6666666,2.4598429910773527,12.527490068073446,26
"f0417893","2021-07-01","2021-10-01",1479200,88.9436187394048,2195555749.333336,19.09542628336119,208.51535689393836,418
"f0417893","2021-10-01","2022-01-01",0,0,3555268608,30.921268859707272,59.67804889923503,120
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01178469","2021-07-01","2021-10-01",1609056,96.75180056405607,951810887.9999968,8.278193187771828,202.70788794102785,406
0,0,,,,,,,
"f03620","2020-06-01","2021-01-01",1611200,96.88071830241279,4468300322.933334,38.86218760530244,261.98380840189037,524
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f022289","2020-06-01","2021-01-01",537760,32.33526258335744,851289024.533334,7.403923502624183,76.69662914594453,154
"f022289","2021-01-01","2021-04-01",411680,24.75412990984192,1598364991.466678,13.901473864976918,74.60531528540037,150
"f022289","2021-04-01","2021-07-01",32,0.001924145348608,2073646834.4,18.035146807833904,34.81154693964224,70
"f022289","2021-07-01","2021-10-01",686848,41.29985576252211,3104109104.8000016,26.997395353871983,131.81369465464059,264
"f022289","2021-10-01","2022-01-01",33440,2.01073188929536,3670910202.6666718,31.927039515687323,65.49989881161657,131
0,0,,,,,,,
0,0,,,,,,,
"f0711445","2021-04-01","2021-07-01",1602496,96.35735076759141,2247505596.7999988,19.547250147561737,223.69587976624558,448
