"0","1","2","3","4","5","6","7","8","9","10","11","12","13"
"f0145060","2021-01-01","2021-04-01",103787,11367552,683.5256970581114,6103049.593001185,2160,13182587120.882559,114.6530306357443,9347376307.73328,81.29701797886733,1476.107840021369,2953
"f0145060","2021-04-01","2021-07-01",138716,11241728,675.9599575473849,17298828.551968742,2184,37780641557.49973,328.5899053205037,36712954129.599625,319.3038980855115,1920.8592413714898,3842
"f0145060","2021-07-01","2021-10-01",12022,1783872,107.26340660350156,23445509.413173653,2208,51767684784.28743,450.23953910475643,53411800317.33304,464.53891955644133,1103.57848948869,2208
"f0145060","2021-10-01","2022-01-01",15460,16262016,977.8275764184023,37068238.24291812,2208,81846670040.3632,711.8457614974725,79093100674.1332,687.8971184876413,3214.848661168664,6430
0,0,,,,,,,,,,,,
"f0135474","2021-01-01","2021-04-01",106215,19760256,1188.1751459282289,9691458.431249235,2160,20933550211.49835,182.06554993380755,21429378692.26652,186.37792333019001,2652.8874236687484,5306
"f0135474","2021-04-01","2021-07-01",5,0,0,19760256,2184,43156399104,375.3445285987275,43156399104,375.3445285987275,724.4149401955441,1449
"f0135474","2021-07-01","2021-10-01",7436,19969344,1200.7475116360336,29693147.336380746,2208,65562469318.72869,570.2170396771098,59059668558.93221,513.6601735707569,3308.8068324491055,6618
"f0135474","2021-10-01","2022-01-01",8,0,0,39729600,2208,87722956800,762.9536418929521,87722956800,762.9536418929521,1472.5005288533976,2946
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0392813","2021-04-01","2021-07-01",149040,12464896,749.5084893525769,5324866.728465802,2184,11629508934.96931,101.14543010207177,10013320444.799849,87.08893976543663,1614.6330381977662,3230
"f0392813","2021-07-01","2021-10-01",106881,17143744,1030.8454773539472,21195447.818117175,2208,46799548782.402725,407.03012626315206,46638750310.93399,405.63161230633693,2772.400783044348,5545
"f0392813","2021-10-01","2022-01-01",55889,10119424,608.4763318810051,35027198.2456969,2208,77340053726.49876,672.6503278880451,83860536941.8657,729.360983770384,2582.0260192071805,5165
0,0,,,,,,,,,,,,
"f0407287","2021-01-01","2021-04-01",15656,1521024,91.45847671003546,750288.0235038641,2160,1620622130.7683463,14.095051077918361,226670595.19999996,1.97142415653143,180.31970867247406,361
"f0407287","2021-04-01","2021-07-01",127438,14518208,872.9731997913578,8746989.642900862,2184,19103425380.09548,166.14838917940008,18869287321.600124,164.11201818882742,2001.5744707017575,4004
"f0407287","2021-07-01","2021-10-01",6905,15230272,915.7892820885831,20026538.277439907,2208,44218596516.58732,384.58278747536815,52224209036.26669,454.2100714872221,2644.0987524013044,5289
"f0407287","2021-10-01","2022-01-01",62310,13549696,814.7370166703882,40615918.98188121,2208,89679949111.99371,779.9742082994884,84174615029.32936,732.0926178763284,2985.381194675163,5971
"f02438","2020-06-01","2021-01-01",199306,32981664,1983.1723554672476,15779796.385515813,5136,81045034236.00922,704.8736873823914,50871108905.33299,442.4417418458106,4681.435207814202,9363
"f02438","2021-01-01","2021-04-01",46298,6960736,418.545868665258,36682867.10227003,2160,79234992940.90326,689.13119934444,84173373644.53397,732.0818211694549,2220.7114413809954,4442
"f02438","2021-04-01","2021-07-01",1,0,0,39942176,2184,87233712384,758.6985321408491,87233712384,758.6985321408491,1464.2881670318388,2929
"f02438","2021-07-01","2021-10-01",4,0,0,39942176,2208,88192324608,767.0358786478914,88192324607.99998,767.0358786478913,1480.37924579043,2961
"f02438","2021-10-01","2022-01-01",1,0,0,39942176,2208,88192324608,767.0358786478914,88192324608,767.0358786478914,1480.3792457904303,2961
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0807383","2021-07-01","2021-10-01",13032,39051520,2348.150017627259,20480147.478901334,2208,45220165633.41415,393.2937433433142,56569511513.599846,492.0025088507537,5481.494376102564,10963
"f0807383","2021-10-01","2022-01-01",224,0,0,39051520,2208,86225756160,749.9320256296428,86225756159.99997,749.9320256296426,1447.36880946521,2895
"f023530","2020-06-01","2021-01-01",158541,33816928,2033.3963973566135,18132023.155459404,5136,93126070926.4395,809.946193793919,44889620068.79956,390.4188865038527,4677.9634978507,9356
"f023530","2021-01-01","2021-04-01",23126,5112768,307.4283989284946,36351915.81182982,2160,78520138153.55241,682.9138865299916,82006192502.40018,713.2331776062605,1969.8768427120774,3940
"f023530","2021-04-01","2021-07-01",13966,271040,16.29751110270976,39065128.86368843,2184,85318241438.29553,742.0390898776654,85508183700.00003,743.6910763770172,1466.7779738358731,2934
"f023530","2021-07-01","2021-10-01",47,384,0.023089744183296,39201075.591836736,2208,86555974906.77551,752.8040400334448,86556057320.53333,752.8047568113437,1452.9577438521671,2906
"f023530","2021-10-01","2022-01-01",18,0,0,39201120,2208,86556072960,752.8048928326145,86556072960,752.8048928326145,1452.913443166946,2906
0,0,,,,,,,,,,,,
"f0242420","2021-01-01","2021-04-01",43157,3538880,212.7912341025587,1884732.9734238514,2160,4071023222.595519,35.406945994666174,1397057706.133343,12.150642245896659,434.1378213525188,869
"f0242420","2021-04-01","2021-07-01",131069,8040384,483.46460858194325,7402081.220468296,2184,16166145385.502758,140.6019581095592,15001663125.866613,130.47409633519263,1184.9017004900722,2370
"f0242420","2021-07-01","2021-10-01",10737,17803648,1070.5252027329414,15703910.66579756,2208,34674234750.08101,301.57252613748494,44097532898.13364,383.52985980433033,2806.326270696934,5613
"f0242420","2021-10-01","2022-01-01",29970,9105152,547.4886209115258,35339081.11784332,2208,78028691108.19806,678.6396198302783,80519434139.1982,700.3023810485713,2408.2366337829876,4817
"f022374","2020-06-01","2021-01-01",110344,17336192,1042.4172874804756,8151686.763598137,5136,41867063217.84003,364.13077628287954,26717635150.665585,232.37152262710165,2460.342403507624,4921
"f022374","2021-01-01","2021-04-01",32352,3420640,205.68151703945216,19321687.42261923,2160,41734844832.85754,362.98083216303434,39352261322.66491,342.25876769409524,1057.5247495357464,2116
"f022374","2021-04-01","2021-07-01",88034,6366368,382.806792960213,24009590.659351394,2184,52436946000.023445,456.0603105487429,52068212950.1322,452.8533253585125,1612.8240283551402,3226
"f022374","2021-07-01","2021-10-01",3420,10872032,653.7303063349166,32747093.78842782,2208,72305583084.84862,628.8639822019621,74705904698.1335,649.7403204305666,2515.6983096573827,5032
"f022374","2021-10-01","2022-01-01",24,0,0,37995232,2208,83893472256,729.6474323669918,83893472256.00002,729.6474323669919,1408.2195444682943,2817
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0399346","2021-04-01","2021-07-01",70233,37765760,2270.837857520189,16242511.612045277,2184,35473645360.70689,308.52524705562985,38603029117.86663,335.74246386524015,5030.700020273878,10062
"f0399346","2021-07-01","2021-10-01",34,0,0,37765760,2208,83386798080,725.240730610305,83386798080.00002,725.2407306103051,1399.714610077889,2800
"f0399346","2021-10-01","2022-01-01",9,0,0,37765760,2208,83386798080,725.240730610305,83386798080,725.240730610305,1399.7146100778887,2800
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01038389","2021-04-01","2021-07-01",1863,64512,3.879077022793728,33507.17426273458,2184,73179668.58981232,0.6364661737338587,11923038.399999982,0.10369834649382798,7.686756462724983,16
"f01038389","2021-07-01","2021-10-01",157012,23285440,1400.1428458215833,8989272.00249661,2208,19848312581.512512,172.62690317222268,15484819313.60001,134.67625488617193,2962.200864365968,5925
"f01038389","2021-10-01","2022-01-01",54951,13719424,824.9426835994051,30854242.479545787,2208,68126167394.8371,592.5143134493599,78171404723.73346,679.8808442109007,2904.3094086738897,5809
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0520520","2021-04-01","2021-07-01",124181,14688448,883.2096530459525,7438456.171553272,2184,16245588278.672346,141.29289748138677,14157886181.333584,123.1355077118691,1942.2461602625956,3885
"f0520520","2021-07-01","2021-10-01",77254,21908480,1317.3468714709811,25204134.534534536,2208,55650729052.25226,484.01157408791056,61337728343.46666,533.4731629233962,3572.082666381148,7145
"f0520520","2021-10-01","2022-01-01",5,0,0,36596928,2208,80806017024,702.794880887151,80806017024,702.794880887151,1356.3941201122013,2713
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01127909","2021-07-01","2021-10-01",8715,34279680,2061.221463242834,17445094.57106803,2208,38518768812.91821,335.0096259756786,35168047282.66662,305.8673662100505,4568.481440844067,9137
"f01127909","2021-10-01","2022-01-01",437,1984448,119.32394964857652,35451658.42369021,2208,78277261799.50798,680.8015158848667,79780731736.26666,693.8776581578846,1569.47910306647,3139
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01208627","2021-07-01","2021-10-01",8626,11315584,680.400885011972,6517951.146963375,2208,14391636132.49513,125.16850321312198,3271842150.133267,28.456221440805823,1368.0942154538614,2737
"f01208627","2021-10-01","2022-01-01",31662,24847712,1494.0815458859745,24760342.18292067,2208,54670835539.88883,475.4891376448545,65417282279.73398,568.9543031689319,3981.6591886759693,7964
0,0,,,,,,,,,,,,
"f0144314","2021-01-01","2021-04-01",76619,9132288,549.1202961671455,4217293.00798747,2160,9109352897.252935,79.22685488238402,3397238056.000018,29.546828353174558,1116.8275503242176,2234
"f0144314","2021-04-01","2021-07-01",22532,3394752,204.1248834524283,10744216.204855101,2184,23465368191.40354,204.0855526656207,26895031979.200012,233.91439762046485,845.4158124706837,1691
"f0144314","2021-07-01","2021-10-01",4583,13857024,833.2165085984194,19800192.725845147,2208,43718825538.666084,380.2361249639033,52911553191.46668,460.1881158392755,2496.270925164751,4993
"f0144314","2021-10-01","2022-01-01",29543,18012864,1083.1052650221404,36250910.62338805,2208,80042010656.44083,696.1500816028811,74031518682.66669,643.8749770209145,3333.071867143096,6667
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01372912","2021-10-01","2022-01-01",91298,35346208,2125.3513035665896,16604427.95215772,2208,36662576918.36425,318.8657519242043,46665740318.66687,405.86635273741325,4885.250076666725,9771
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01130671","2021-07-01","2021-10-01",87326,13056896,785.105178301825,4763046.606815684,2208,10516806907.84903,91.4679169983059,10887566582.933357,94.69252837361051,1698.0095738835907,3397
"f01130671","2021-10-01","2022-01-01",34488,22192128,1334.4024958410423,27183288.087677587,2208,60020700097.59211,522.0185616044188,63006877093.87115,547.9902649960679,3633.0180284156227,7267
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f089180","2021-07-01","2021-10-01",4962,27550112,1656.57562057592,14359931.352135375,2208,31706728425.514908,275.76320734274873,17127896500.26668,148.96660451878444,3484.6964944327797,6970
"f089180","2021-10-01","2022-01-01",5836,7325472,440.4772773486919,32980115.277834874,2208,72820094533.4594,633.3388471384939,75429041822.13342,656.0296672842256,2116.258403141531,4233
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01250204","2021-07-01","2021-10-01",693,3226752,194.0231203722363,1565488.437410072,2208,3456598469.801439,30.063104200981666,165617086.4,1.4404229387372829,377.24463859017897,755
"f01250204","2021-10-01","2022-01-01",35687,30871488,1856.2884387439901,25530965.049398974,2208,56372370829.07294,490.2879154454266,63804381176.534195,554.9264042518331,4653.644646981939,9308
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01032903","2021-04-01","2021-07-01",27337,1310400,78.7937520254976,671574.1386297962,2184,1466717918.767475,12.756498624466065,368696164.26666564,3.2066643845640947,158.26080367141907,317
"f01032903","2021-07-01","2021-10-01",140072,19717312,1185.5929428703969,10937098.686085112,2208,24149113898.875927,210.0323002066786,22934460867.200897,199.4680877364398,2673.167789071195,5347
"f01032903","2021-10-01","2022-01-01",113780,17275200,1038.7498664460288,29687048.747189775,2208,65549003633.79502,570.0999244573829,69560914759.4638,604.9927542927751,3172.4232580258913,6345
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01245980","2021-07-01","2021-10-01",3009,9357952,562.6893691655291,4678993.15310528,2208,10331216882.05646,89.85378323853905,2135003737.3333232,18.568786738085905,1121.828240893977,2244
"f01245980","2021-10-01","2022-01-01",35000,40628096,2442.948810662478,33598020.03268385,2208,74184428232.16594,645.2048785874639,66205520506.93391,575.8098544186754,5826.204223606626,11653
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0690736","2021-04-01","2021-07-01",25771,12549120,754.5728399101132,7000775.92891786,2184,15289694628.756605,132.97919525258138,20698923547.733307,180.02492939233565,1803.7736947537262,3608
"f0690736","2021-07-01","2021-10-01",25389,20761728,1248.3931987582648,18596151.004056554,2208,41060301416.95687,357.11411979320775,69065162960.53328,600.6810478220119,3568.713295899934,7138
"f0690736","2021-10-01","2022-01-01",7,0,0,33310848,2208,73550352384,639.6901251495751,73550352384,639.6901251495751,1234.60194153868,2470
0,0,,,,,,,,,,,,
"f0152337","2021-01-01","2021-04-01",77832,17604736,1058.564715245994,8991778.10581494,2160,19422240708.56027,168.92122453307007,11261606477.33318,97.94566882914974,2232.0650412650275,4465
"f0152337","2021-04-01","2021-07-01",61903,15599488,937.9900711208222,25337490.384815443,2184,55337079000.43693,481.28366274016605,64732108299.73346,562.9951335006829,2896.9014449195047,5794
"f0152337","2021-07-01","2021-10-01",12,64,0.003848290697216,33204278.85714286,2208,73315047716.57143,637.6436078008912,73315064477.33334,637.643753574413,1230.6598715996627,2462
"f0152337","2021-10-01","2022-01-01",3,0,0,33204288,2208,73315067904,637.643783377191,73315067904,637.643783377191,1230.6525019179785,2462
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01111111","2021-07-01","2021-10-01",10913,29943808,1800.5074650878444,14685177.878515804,2208,32424872755.762897,282.00913032750015,23961721519.99983,208.4024908256238,3877.1962149129936,7755
"f01111111","2021-10-01","2022-01-01",11063,3008192,180.88120764124363,32607790.410845008,2208,71998001227.14578,626.1888478121169,72119382129.59993,627.2445350000761,1559.682683297747,3120
0,0,,,,,,,,,,,,
"f0133501","2021-01-01","2021-04-01",21087,4024000,241.96127758745598,1927860.7410498364,2160,4164179200.6676464,36.217152300140704,6275780699.733331,54.58240254600087,572.3293026575717,1145
"f0133501","2021-04-01","2021-07-01",67202,21110656,1269.3740796394864,14243225.897506101,2184,31107205360.153324,270.54897012592426,21580916865.066486,187.6958976101397,2812.145056091778,5625
"f0133501","2021-07-01","2021-10-01",4371,7659712,460.5749755149025,29078632.43722845,2208,64205620421.40041,558.4161058568417,69876888219.2,607.7408730366161,2061.849587704431,4124
"f0133501","2021-10-01","2022-01-01",8,0,0,32794368,2208,72409964544,629.771819982524,72409964544,629.771819982524,1215.4596125662713,2431
"f01782","2020-06-01","2021-01-01",157238,32674912,1964.7274981554913,16957166.711778175,5136,87092008231.6927,757.466087373618,72263328228.7994,628.4964786716841,5004.922275276449,10010
"f01782","2021-01-01","2021-04-01",38,0,0,32674912,2160,70577809920,613.8370054951514,70577809920,613.8370054951514,1184.705420605642,2370
"f01782","2021-04-01","2021-07-01",39,0,0,32674912,2184,71362007808,620.6574166673197,71362007808,620.6574166673197,1197.868814167927,2396
"f01782","2021-07-01","2021-10-01",39,0,0,32674912,2208,72146205696,627.477827839488,72146205696,627.477827839488,1211.0322077302117,2423
"f01782","2021-10-01","2022-01-01",39,0,0,32674912,2208,72146205696,627.477827839488,72146205695.99998,627.4778278394879,1211.0322077302117,2423
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0693008","2021-04-01","2021-07-01",92505,8238336,495.36737170843236,4127231.415395592,2184,9013873411.223972,78.39644031076911,8748881405.866594,76.09172301742854,1102.9160528209115,2206
"f0693008","2021-07-01","2021-10-01",104058,23924608,1438.5757250146794,20839395.99031328,2208,46013386346.611725,400.1926288122433,50680658379.199844,440.7853348137837,3627.166845468934,7255
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0377277","2021-01-01","2021-04-01",10447,1165312,70.06967701490892,643161.9331993492,2160,1389229775.7105942,12.082560317945495,674028507.7333329,5.862234054504854,146.54858836396858,294
"f0377277","2021-04-01","2021-07-01",38793,6419328,385.99125351215923,4455670.771594278,2184,9731184965.161901,84.63512038281196,4267088714.6666465,37.11218811921344,816.5896423485492,1634
"f0377277","2021-07-01","2021-10-01",3950,11313664,680.2854362910556,11041222.898785425,2208,24379020160.51822,212.03186595334958,27846639003.19998,242.19081774008046,1780.3791702800925,3561
"f0377277","2021-10-01","2022-01-01",86394,26800576,1611.506364075475,33981036.44331269,2208,75030128466.83441,652.560194658958,63607637244.2658,553.2152615234052,4177.912737405839,8356
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0816168","2021-04-01","2021-07-01",94679,6728256,404.5669527076209,3271093.3293902683,2184,7144067831.388346,62.13416383484264,3825349314.133346,33.27024415495697,845.0257899447753,1691
"f0816168","2021-07-01","2021-10-01",10748,19718656,1185.6737569750385,16786288.806697674,2208,37064125685.18846,322.358145537254,38416879437.33326,334.12346261538545,2933.2086338095182,5867
"f0816168","2021-10-01","2022-01-01",4508,5013696,301.4712449292042,29144387.576053213,2208,64350807767.92549,559.678845039706,67535117488.533264,587.3737699131552,1715.4708786457536,3431
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01019418","2021-04-01","2021-07-01",61923,8211712,493.7664827783905,4056055.612046831,2184,8858425456.71028,77.04446145201464,2514603448.0000124,21.870282632427003,995.1789572428777,1991
"f01019418","2021-07-01","2021-10-01",8103,20441984,1229.1671384349738,17336781.06057989,2208,38279612581.76039,332.9296103879773,39203641469.33339,340.96617493966494,3030.3572948130527,6061
"f01019418","2021-10-01","2022-01-01",8282,2519296,151.4841150052106,30670566.358281024,2208,67720610519.0845,588.9870600753586,68531836550.40001,596.0425433555406,1442.7264506362496,2886
"f073844","2020-06-01","2021-01-01",47053,8167744,491.12270706940313,4376882.074892676,5136,22479666336.648785,195.5125992753198,4560973712.26658,39.66819668750386,1024.4264442508306,2049
"f073844","2021-01-01","2021-04-01",184995,19250976,1157.5523727051325,18285166.4576448,2160,39495959548.51277,343.50855553462753,37480476551.200165,325.9792775774466,2863.2160850453774,5727
"f073844","2021-04-01","2021-07-01",31134,2802784,168.5301186485289,28884689.510325998,2184,63084161890.55198,548.6624347363678,65391770840.533325,568.7324223049245,1422.916704040165,2846
"f073844","2021-07-01","2021-10-01",14,0,0,30221248,2208,66728515584,580.3585040914103,66728515584,580.3585040914103,1120.0919128964217,2241
"f073844","2021-10-01","2022-01-01",49,0,0,30221248,2208,66728515584,580.3585040914103,66728515583.99999,580.3585040914103,1120.0919128964217,2241
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0469055","2021-04-01","2021-07-01",70402,4261440,256.2384360741273,1951019.5284358843,2184,4261026650.1039715,37.05946447190151,3817057122.133325,33.19812440071618,558.612561716448,1118
"f0469055","2021-07-01","2021-10-01",92297,7015616,421.84577793812065,7643152.432854094,2208,16876080571.741838,146.77648363409165,18934358530.133427,164.67796258176494,1131.990819203379,2264
"f0469055","2021-10-01","2022-01-01",84767,18819456,1131.6052726791536,18466912.901839115,2208,40774943687.260765,354.6322755068789,51085861247.46709,444.30950927537646,3041.515529172243,6084
"f07830","2020-06-01","2021-01-01",190823,12655008,760.9398368686572,6314746.391510546,5136,32432537466.798164,282.0757926860404,17918194508.266502,155.84007031815213,1769.3852208705418,3539
"f07830","2021-01-01","2021-04-01",181216,10289728,618.7166334262969,17868549.78170922,2160,38596067528.49191,335.68191677288763,37584654667.999306,326.88534682678426,1825.0118218884465,3651
"f07830","2021-04-01","2021-07-01",126453,5528064,332.39995726272923,26002950.577190123,2184,56790444060.58323,493.9240274301829,58952546656.26644,512.7285013067715,1631.0979250391363,3263
"f07830","2021-07-01","2021-10-01",41,0,0,28472800,2208,62867942400,546.7819070639938,62867942399.99999,546.7819070639937,1055.2890806335079,2111
"f07830","2021-10-01","2022-01-01",10,0,0,28472800,2208,62867942400,546.7819070639938,62867942399.99999,546.7819070639937,1055.2890806335079,2111
"f024894","2020-06-01","2021-01-01",9993,307808,18.508354108260352,155538.14027013507,5136,798843888.4274137,6.94779196019556,609684668.5333335,5.302615817252117,45.95517195623906,92
"f024894","2021-01-01","2021-04-01",22,0,0,307808,2160,664865280,5.7825386335379125,664865280,5.7825386335379125,11.16029956272817,23
"f024894","2021-04-01","2021-07-01",65340,4171296,250.8181186270986,2222308.8067828775,2184,4853522434.013804,42.212583252095506,1861168535.7333412,16.187157436470788,515.3201828026889,1031
"f024894","2021-07-01","2021-10-01",66428,16062112,965.8074404256481,10176820.005720394,2208,22470418572.63063,195.43216861618112,29995734605.60016,260.88216577986,2367.51093997663,4736
"f024894","2021-10-01","2022-01-01",42936,7848800,471.9447503798272,25515353.955191206,2208,56337901533.06218,489.98812533478485,57875000989.33295,503.3567539229341,1882.3319033043292,3765
0,0,,,,,,,,,,,,
"f0144528","2021-01-01","2021-04-01",54792,3429056,206.18756726613606,1640349.1395408257,2160,3543154141.4081836,30.815905603121095,2305273657.0666647,20.04967680499908,436.6378810572908,874
"f0144528","2021-04-01","2021-07-01",147396,11645824,700.2580650096066,9047304.008358322,2184,19759311954.254574,171.85283723584513,19102443890.1333,166.13985285814002,1672.147981484751,3345
"f0144528","2021-07-01","2021-10-01",1877,7996096,480.80159141946984,19228588.17668973,2208,42456722694.13092,369.25922681993245,41555656322.66673,361.42237436108024,1625.4922539564616,3251
"f0144528","2021-10-01","2022-01-01",3203,5497856,330.5835640536432,27321640.776287053,2208,60326182834.04181,524.6754392885705,59554666371.20003,517.9653223867026,1637.6993508298672,3276
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0701056","2021-04-01","2021-07-01",24288,1090880,65.59411493404671,479098.0742692466,2184,1046350194.2040346,9.100430725145893,430047669.8666646,3.7402573725416164,133.81533855171548,268
"f0701056","2021-07-01","2021-10-01",123733,21790336,1310.2429268439203,11332278.516507052,2208,25021670964.44757,217.62119842923957,26917775338.667034,234.11220364031672,2980.605401834577,5962
"f0701056","2021-10-01","2022-01-01",27799,5652544,339.8848826688143,25469852.7299018,2208,56237434827.62318,489.1143353760352,60360074169.60111,524.9702026987065,1669.170314759315,3339
"f0107797","2020-06-01","2021-01-01",6236,452032,27.180477194436605,239846.6893235011,5136,1231852596.3655016,10.7138023951371,128093239.46666668,1.1140664555547606,54.60846924448333,110
"f0107797","2021-01-01","2021-04-01",130730,12497344,751.4595727360655,6521273.459107181,2160,14085950671.67151,122.50986237249421,14027486352.00014,122.00138013202707,1685.7796390354185,3372
"f0107797","2021-04-01","2021-07-01",124817,12306880,740.0070596211507,19132359.699853387,2184,41785073584.4798,363.41768712524583,44466588254.93344,386.7396481972646,2174.6211460895415,4350
"f0107797","2021-07-01","2021-10-01",1391,2526400,151.9112752726016,26359716.24982053,2208,58202253479.60373,506.20296987801044,59073535703.46673,513.7807804085928,1284.7856674647053,2570
"f0107797","2021-10-01","2022-01-01",3,0,0,27782656,2208,61344104448,533.5286178733004,61344104448,533.5286178733004,1029.7102324954697,2060
0,0,,,,,,,,,,,,
"f0145986","2021-01-01","2021-04-01",91922,5879936,353.5578595160228,2596420.1258879714,2160,5608267471.918018,48.77683389269468,3537116254.3999934,30.763392235465925,741.7400158803732,1484
"f0145986","2021-04-01","2021-07-01",80416,5607424,337.171837727277,9080864.530435108,2184,19832608134.470276,172.49031674716514,20907155862.933296,181.83599013443816,1001.6851077731103,2004
"f0145986","2021-07-01","2021-10-01",102015,10118336,608.4109109391524,16016598.698020918,2208,35364649925.23019,307.5772800982888,35826514321.59948,311.5942573654144,1775.6099748278136,3552
"f0145986","2021-10-01","2022-01-01",13956,7623616,458.40453956167266,25613263.2778335,2208,56554085317.45637,491.86834245967947,57377294046.40037,499.0280429610868,1847.8448842689259,3696
0,0,,,,,,,,,,,,
"f0152799","2021-01-01","2021-04-01",21203,16346752,982.9227133015163,9577337.824852629,2160,20687049701.68168,179.92165888688496,16178320466.666647,140.70784854979493,2168.6069843730306,4338
"f0152799","2021-04-01","2021-07-01",30006,11338560,681.7824213722727,21271562.508131165,2184,46457092517.75846,404.0516783878133,53128694296.533516,462.07665907765613,2207.6480252683623,4416
"f0152799","2021-07-01","2021-10-01",15,0,0,27685312,2208,61129168896,531.6592570109603,61129168895.999985,531.6592570109602,1026.1023660311532,2053
"f0152799","2021-10-01","2022-01-01",22,0,0,27685312,2208,61129168896,531.6592570109603,61129168895.99999,531.6592570109602,1026.1023660311532,2053
