"0","1","2","3","4","5","6","7","8"
"total_energy_upper_MWh","total_energy_records_found",,,,,,,
0,0,,,,,,,
"f0127258","2021-01-01","2021-04-01",32,0.001924145348608,69120,0.000601157982486528,0.004873835429012439,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f019441","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f087897","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0498254","2021-04-01","2021-07-01",32,0.001924145348608,69888,0.0006078375156252672,0.004886726927970206,1
0,0,,,,,,,
0,0,,,,,,,
"f08791","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f081987","2021-01-01","2021-04-01",32,0.001924145348608,69120,0.000601157982486528,0.004873835429012439,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f087931","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f049990","2020-06-01","2021-01-01",64,0.003848290697216,218521.59999999998,0.0019005498290759267,0.011095262215743418,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f019616","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f019723","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0504468","2021-04-01","2021-07-01",32,0.001924145348608,69888,0.0006078375156252672,0.004886726927970206,1
0,0,,,,,,,
0,0,,,,,,,
"f081974","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f019809","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f019825","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0126858","2021-01-01","2021-04-01",32,0.001924145348608,69120,0.000601157982486528,0.004873835429012439,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01268487","2021-07-01","2021-10-01",32,0.001924145348608,70656,0.0006145170487640064,0.004899618426927973,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0511555","2021-04-01","2021-07-01",32,0.001924145348608,69888,0.0006078375156252672,0.004886726927970206,1
0,0,,,,,,,
0,0,,,,,,,
"f020353","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f010490","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f08168","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0512611","2021-04-01","2021-07-01",32,0.001924145348608,69888,0.0006078375156252672,0.004886726927970206,1
0,0,,,,,,,
0,0,,,,,,,
"f020388","2020-06-01","2021-01-01",128,0.007696581394432,409833.6,0.00356444936532394,0.021733789366328964,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f020588","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f073878","2020-06-01","2021-01-01",96,0.005772436045824,233655.46666666667,0.002032173740426527,0.015062896887463517,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f020592","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f020612","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f020615","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f065599","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f020728","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f020737","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f020769","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f020900","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01253109","2021-07-01","2021-10-01",32,0.001924145348608,70656,0.0006145170487640064,0.004899618426927973,1
0,0,,,,,,,
"f020918","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f020935","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01245710","2021-07-01","2021-10-01",32,0.001924145348608,70656,0.0006145170487640064,0.004899618426927973,1
0,0,,,,,,,
"f020993","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01239761","2021-07-01","2021-10-01",32,0.001924145348608,70656,0.0006145170487640064,0.004899618426927973,1
0,0,,,,,,,
0,0,,,,,,,
"f0123410","2021-01-01","2021-04-01",32,0.001924145348608,69120,0.000601157982486528,0.004873835429012439,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01232","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f021307","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
