"0","1","2","3","4","5","6","7","8"
"total_energy_upper_MWh","total_energy_records_found",,,,,,,
"f03485","2020-06-01","2021-01-01",454400,27.3228639502336,1314833300.7999997,11.435511203921152,74.80366404751867,150
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f010491","2020-06-01","2021-01-01",27232,1.637447691665408,40535527.199999966,0.3525499963914896,3.840695537949812,8
"f010491","2021-01-01","2021-04-01",9504,0.571471168536576,72989539.99999997,0.6348125666814195,2.328127608970731,5
"f010491","2021-04-01","2021-07-01",1856,0.111600430219264,83620585.33333333,0.7272740505400639,1.6190277478655029,4
"f010491","2021-07-01","2021-10-01",102240,6.1476443888025605,192158004.8000001,1.6712575012182382,15.090480647740142,31
"f010491","2021-10-01","2022-01-01",336832,20.25355393944781,828065796.8000026,7.20194392028919,52.9891108692924,106
"f044315","2020-06-01","2021-01-01",450848,27.10928381653811,450500156.2666652,3.9181389619666382,59.88292596251416,120
"f044315","2021-01-01","2021-04-01",0,0,973831680,8.469714815252694,16.346549593437697,33
"f044315","2021-04-01","2021-07-01",0,0,984652032,8.563822757644388,16.52817792225367,34
0,0,,,,,,,
"f044315","2021-10-01","2022-01-01",0,0,995472384,8.657930700036086,16.709806251069647,34
"f057698","2020-06-01","2021-01-01",40608,2.441740447383552,44171668.00000001,0.38417463567628374,5.454016110305482,11
"f057698","2021-01-01","2021-04-01",409664,24.632908752879615,491652044.26666653,4.276049638552176,55.794289695463355,112
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01136592","2021-07-01","2021-10-01",312736,18.804672491945983,244582597.59999928,2.127210372172018,40.39853392774774,81
"f01136592","2021-10-01","2022-01-01",289536,17.409667114205185,970535662.1333249,8.44104833014028,49.891880807586745,100
"f021337","2020-06-01","2021-01-01",447936,26.934186589814782,1065667729.0666665,9.268441290606441,69.87107180921296,140
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0470608","2021-01-01","2021-04-01",4288,0.257835476713472,209585.6,0.0018228306778678887,0.501140533265286,2
"f0470608","2021-04-01","2021-07-01",274880,16.528408544542717,306075845.8666667,2.662036139888062,37.037558240951405,75
"f0470608","2021-07-01","2021-10-01",101952,6.130327080665088,790166777.6000006,6.872324448059858,25.095117450439147,51
"f0470608","2021-10-01","2022-01-01",66560,4.00222232510464,979552438.9333332,8.519470022119798,24.166866230143164,49
0,0,,,,,,,
0,0,,,,,,,
"f0704966","2021-04-01","2021-07-01",250016,15.033347608674303,304882467.19999987,2.6516569571392794,34.13205881202021,69
"f0704966","2021-07-01","2021-10-01",197184,11.856583638122496,709002354.9333348,6.1664124026319564,34.784382358656096,70
"f0704966","2021-10-01","2022-01-01",22720,1.36614319751168,989019646.9333326,8.601809253327264,19.23814823011916,39
"f022338","2020-06-01","2021-01-01",400832,24.101844636663806,419480512.7999986,3.6483515446652395,53.55787862996505,108
"f022338","2021-01-01","2021-04-01",178272,10.719413737095168,1135302046.1333344,9.874072447429722,39.74542833613304,80
"f022338","2021-04-01","2021-07-01",0,0,1264763136.0000002,11.000035520270464,21.230068554121996,43
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0805937","2021-04-01","2021-07-01",252704,15.194975817957376,143917777.33333305,1.2516973475933428,31.74207920951289,64
"f0805937","2021-07-01","2021-10-01",193504,11.635306923032577,869425113.6,7.561658669196997,37.05014359300308,75
0,0,,,,,,,
0,0,,,,,,,
"f0100034","2021-01-01","2021-04-01",445728,26.80142056076083,635881613.5999999,5.53045873744291,62.40052704553321,125
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
