"0","1","2","3","4","5","6","7","8","9","10","11","12","13"
"f0123261","2021-04-01","2021-07-01",233145,48521600,2917.5815920943105,93152747.67364655,2184,203445600919.24408,1769.4292099880222,204255408772.7934,1776.4723589382745,9059.52412549289,18120
"f0123261","2021-07-01","2021-10-01",21823,7015680,421.8496262288179,117947916.16953036,2208,260428998902.32303,2265.031417261382,267778558615.99982,2328.9528074471195,5309.048696994559,10619
"f0123261","2021-10-01","2022-01-01",138,0,0,121679872,2208,268669157376,2336.6986198569393,268669157376,2336.6986198569393,4509.8283363238925,9020
0,0,,,,,,,,,,,,
"f0135467","2021-01-01","2021-04-01",171410,88526336,5323.048051365904,38098427.56583883,2160,82292603542.21187,715.7241828558998,62322241356.80013,542.0357765927723,11319.611787960244,22640
"f0135467","2021-04-01","2021-07-01",75796,24894400,1496.8888739495935,106107797.4898215,2184,231739429717.77014,2015.5093754588145,241870421285.33182,2103.6217373127406,6948.985479736305,13898
"f0135467","2021-07-01","2021-10-01",582,0,0,113420096,2208,250431571968,2178.0807082640713,250431571967.99994,2178.080708264071,4203.695766949657,8408
"f0135467","2021-10-01","2022-01-01",447,0,0,113420096,2208,250431571968,2178.0807082640713,250431571968,2178.0807082640713,4203.695766949658,8408
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0442370","2021-04-01","2021-07-01",154427,27136192,1631.6868004916755,11639902.121791385,2184,25421546233.992386,221.09903711971725,19398361910.933537,168.713543256949,3474.772663434845,6950
"f0442370","2021-07-01","2021-10-01",183305,71087296,4274.446560735002,50515954.7447874,2208,111539228076.49059,970.0911070394643,122703517562.13223,1067.1903799428771,10309.359295508308,20619
"f0442370","2021-10-01","2022-01-01",4808,5735168,344.85302595892017,101309814.2869023,2208,223692069945.48026,1945.5190027005237,229095075174.3996,1992.510607486133,4511.111812548952,9023
0,0,,,,,,,,,,,,
"f0131822","2021-01-01","2021-04-01",113471,30980736,1862.857470964138,15188540.357586013,2160,32807247172.385788,285.3347586963005,25883504309.86665,225.11682914642344,4029.790399213383,8060
"f0131822","2021-04-01","2021-07-01",146291,57412096,3452.163046007374,57617262.87611079,2184,125836102121.42596,1094.4354351169725,127086268842.66716,1105.3085211110863,8795.920124538628,17592
"f0131822","2021-07-01","2021-10-01",2720,5485568,329.8446922397778,91473625.55767818,2208,201973765231.35342,1756.6282005452556,206073127904.53326,1792.2816234921506,4095.703789362622,8192
"f0131822","2021-10-01","2022-01-01",4369,806592,48.50000765701324,94307415.23678792,2208,208230772842.82773,1811.047327746019,208416731119.99963,1812.6646643017382,3592.04781688039,7185
0,0,,,,,,,,,,,,
"f0134867","2021-01-01","2021-04-01",164951,32180288,1934.9859835020573,14541414.14927979,2160,31409454562.444347,273.1777247650653,24999190533.33342,217.42567917845815,4154.1545089733945,8309
"f0134867","2021-04-01","2021-07-01",214423,42918272,2580.656044971655,55004276.855874345,2184,120129340653.22957,1044.80196852622,120147969460.79974,1044.9639890177568,6997.446665599565,13995
"f0134867","2021-07-01","2021-10-01",20983,17135616,1030.3567444354007,84619553.88020015,2208,186839974967.48193,1625.004953693357,199128299766.40024,1731.8803087896663,5331.11751272438,10663
"f0134867","2021-10-01","2022-01-01",23032,7886208,474.19407629234996,95646394.3232753,2208,211187238665.79187,1836.7606238892984,204352421543.4672,1777.3161089598848,4345.414657536813,8691
0,0,,,,,,,,,,,,
"f0154294","2021-01-01","2021-04-01",107177,17082880,1027.1857529008946,7573745.819908751,2160,16359290971.002903,142.28180490506625,9427064614.933273,81.99009179229492,2140.7093802578556,4282
"f0154294","2021-04-01","2021-07-01",170709,35956032,2162.019741475013,33318759.37114773,2184,72768170466.58664,632.8872474960789,71597736054.39859,622.7076180130961,5374.52380381205,10750
"f0154294","2021-07-01","2021-10-01",22108,36930880,2220.636905375007,62823915.31795567,2208,138715205022.0461,1206.4489697809365,170750832134.9335,1485.0727105632586,7152.019558760852,14305
"f0154294","2021-10-01","2022-01-01",144,1664,0.10005555812761599,89971371.83561644,2208,198656789013.0411,1727.779434177252,198656585228.80002,1727.7776618027838,3334.803994506559,6670
0,0,,,,,,,,,,,,
"f0427688","2021-01-01","2021-04-01",20176,2507584,150.77987780762007,1116500.7719298245,2160,2411641667.368421,20.974792234312012,238285939.20000124,2.072446389820316,295.00498570106,591
"f0427688","2021-04-01","2021-07-01",221539,36473088,2193.110082017821,20801467.543362178,2184,45430405114.702995,395.122261028653,45367906034.134026,394.57868722682855,4994.239324642173,9989
"f0427688","2021-07-01","2021-10-01",12311,37881216,2277.780173937967,49886317.38162917,2208,110148988778.6372,957.9997665957285,127754684939.19974,1111.1219422924094,6540.581084324625,13082
"f0427688","2021-10-01","2022-01-01",21774,12809216,770.2122933035992,85772162.24246877,2208,189384934231.37106,1647.1392502296706,193028278857.59305,1678.826543415474,4726.644954867811,9454
0,0,,,,,,,,,,,,
"f0133509","2021-01-01","2021-04-01",147135,15662784,941.7960306203688,6938440.863418878,2160,14987032264.984777,130.34684722046802,11454910990.399963,99.6268978667766,2009.9462519801905,4020
"f0133509","2021-04-01","2021-07-01",222982,42202368,2537.609065232597,35920715.19511353,2184,78450841986.12796,682.3111963650186,78271649987.20088,680.7527082204479,6211.438222764376,12423
"f0133509","2021-07-01","2021-10-01",14288,31719936,1907.3052285169829,72045300.10020994,2208,159076022621.26355,1383.5332873405682,164981165654.93317,1434.89213966139,6450.440920584259,12901
"f0133509","2021-10-01","2022-01-01",28,0,0,89584576,2208,197802743808,1720.3515393217137,197802743808,1720.3515393217137,3320.2784708909076,6641
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01137150","2021-07-01","2021-10-01",30328,62603488,3764.319070057398,23572527.853346523,2208,52048141500.189125,452.6787577608076,37795168691.99945,328.716252294855,7899.5581721398485,15800
"f01137150","2021-10-01","2022-01-01",11252,26404672,1587.7008378224966,78128840.86298205,2208,172508480625.46436,1500.3595222022636,187452434169.60013,1630.3317004859016,6210.802798935209,12422
0,0,,,,,,,,,,,,
"f0154039","2021-01-01","2021-04-01",98604,28654592,1722.987497283125,16572338.277832992,2160,35796250680.11926,311.3310451308232,22046834454.933502,191.74812675263738,3695.4397543890213,7391
"f0154039","2021-04-01","2021-07-01",1209,37184,2.235856895082496,28674465.664739884,2184,62625033011.79191,544.6692491105474,62646039335.46664,544.8519475937616,1055.879462663469,2112
"f0154039","2021-07-01","2021-10-01",11878,44838400,2696.1124624695294,48819698.074074075,2208,107793893347.55556,937.5167744384327,114236977946.13297,993.5542706518415,7121.056794924246,14243
"f0154039","2021-10-01","2022-01-01",5984,14355968,863.2177828739153,81188482.45907116,2208,179264169269.62912,1559.115832324272,186357204762.13406,1620.806152150366,4794.166194596863,9589
0,0,,,,,,,,,,,,
"f0128559","2021-01-01","2021-04-01",200119,62504000,3758.3369021685758,30302248.563821707,2160,65452856897.85489,569.2637066072608,54876782368.00019,477.28032080004726,8174.741240329441,16350
"f0128559","2021-04-01","2021-07-01",63507,23775744,1429.6246008529552,72593806.5952006,2184,158544873603.91812,1378.913720331496,180586738765.3334,1570.6186276040148,5790.469430921952,11581
"f0128559","2021-07-01","2021-10-01",8,0,0,86279680,2208,190505533440,1656.8854475594646,190505533440,1656.8854475594646,3197.788913789767,6396
"f0128559","2021-10-01","2022-01-01",13,0,0,86279680,2208,190505533440,1656.8854475594646,190505533440,1656.8854475594646,3197.788913789767,6396
"f025002","2020-06-01","2021-01-01",192832,40863136,2457.0816582480034,17123375.954281684,5136,87945658901.19073,764.8905508317156,34939945423.733284,303.8834939108926,5328.662743666669,10658
"f025002","2021-01-01","2021-04-01",81824,19390592,1165.9474188611093,50493210.53233119,2160,109065334749.83537,948.5748929026164,101606370055.72949,883.7019738206295,3955.8233278757557,7912
"f025002","2021-04-01","2021-07-01",656,0,0,60253120,2184,131592814080,1144.503336545972,131592814079.99998,1144.5033365459717,2208.891439533725,4418
"f025002","2021-07-01","2021-10-01",63745,25104960,1509.5497503434342,70545620.3489419,2208,155764729730.46375,1354.7339506268067,177076104823.7329,1540.0855602200263,5885.796149387479,11772
"f025002","2021-10-01","2022-01-01",111,0,0,85358080,2208,188470640640,1639.1873565550611,188470640639.99997,1639.187356555061,3163.6315981512676,6328
"f024563","2020-06-01","2021-01-01",127612,22146496,1331.6586645739274,9098223.598790102,5136,46728476403.38596,406.4119878375121,19376489139.466465,168.52330900974798,2895.351209016493,5791
"f024563","2021-01-01","2021-04-01",102786,10499264,631.315937168982,27090083.064979035,2160,58514579420.35471,508.9193650229767,53926245491.73227,469.01320808569153,2123.63525034152,4248
"f024563","2021-04-01","2021-07-01",136747,14193920,853.4739108285644,39650419.289203495,2184,86596515727.62044,753.1566360703008,88664351368.0032,771.1412411294189,3135.5072432789075,6272
"f024563","2021-07-01","2021-10-01",17087,26146432,1572.1729848592304,53995339.729650654,2208,119221710123.06865,1036.9080255523381,132489323230.93158,1152.3005534506988,5258.233928938163,10517
"f024563","2021-10-01","2022-01-01",5194,10105920,607.6643425438925,78555776.68976136,2208,173451154930.99307,1508.55825171114,179171783748.26764,1558.3123269187074,4180.3349720628175,8361
0,0,,,,,,,,,,,,
"f0133505","2021-01-01","2021-04-01",116263,30466176,1831.9172137585213,13511829.246359609,2160,29185551172.136757,253.83575029512522,22968598445.33367,199.7649927942707,3921.146658646888,7843
"f0133505","2021-04-01","2021-07-01",130706,42588416,2560.821954718204,50953468.90302047,2184,111282376084.19672,967.8571859531648,113728330004.80046,989.1304024486099,6851.408049331951,13703
"f0133505","2021-07-01","2021-10-01",4983,9974336,599.7522568704164,78115885.85917753,2208,172479875977.064,1500.1107387427426,180068419511.99994,1566.1106450140571,4180.115400637033,8361
"f0133505","2021-10-01","2022-01-01",35,0,0,83028928,2208,183327873024,1594.4591186437242,183327873024,1594.4591186437242,3077.3060989823875,6155
"f01248","2020-06-01","2021-01-01",213580,76435392,4596.025124557161,37422964.90153664,5136,192204347734.2922,1671.6605600272885,135899219326.66682,1181.9574726839294,11151.506412675304,22304
"f01248","2021-01-01","2021-04-01",78696,4934016,296.6801230111703,80108386.42344151,2160,173034114674.63367,1504.931123830227,173783352306.40115,1511.4474748591092,3489.686263889639,6980
"f01248","2021-04-01","2021-07-01",55,0,0,81369408,2184,177710787072,1545.6055877068356,177710787072,1545.6055877068356,2983.0187842741925,5967
"f01248","2021-07-01","2021-10-01",225,0,0,81369408,2208,179663652864,1562.5902644948228,179663652863.9999,1562.5902644948221,3015.7992104750065,6032
"f01248","2021-10-01","2022-01-01",91,0,0,81369408,2208,179663652864,1562.5902644948228,179663652863.99997,1562.5902644948226,3015.7992104750074,6032
"f02770","2020-06-01","2021-01-01",189216,80849344,4861.434037362754,42917108.785337545,5136,220422270721.49362,1917.0805492192187,142625677163.73242,1240.4595534508717,11776.654630270297,23554
"f02770","2021-01-01","2021-04-01",141,0,0,80849344,2160,174634583040,1518.8508913874773,174634583040,1518.8508913874773,2931.382220377831,5863
"f02770","2021-04-01","2021-07-01",98,0,0,80849344,2184,176574967296,1535.7270124028937,176574967296,1535.7270124028937,2963.953133937585,5928
"f02770","2021-07-01","2021-10-01",82,0,0,80849344,2208,178515351552,1552.60313341831,178515351552,1552.60313341831,2996.5240474973384,5994
"f02770","2021-10-01","2022-01-01",82,0,0,80849344,2208,178515351552,1552.60313341831,178515351552,1552.60313341831,2996.5240474973384,5994
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01108594","2021-07-01","2021-10-01",19959,70409472,4233.689313960787,29171545.271679774,2208,64410771959.86894,560.2003721324455,74309977458.66615,646.2968189767233,9418.373236569396,18837
"f01108594","2021-10-01","2022-01-01",2452,6880064,413.6950982414172,74332407.70660147,2208,164125956216.17606,1427.454119105738,169966121590.4001,1478.247840658924,3651.4498720776583,7303
"f030347","2020-06-01","2021-01-01",169911,17091552,1027.7071962903674,7639454.076933943,5136,39236236139.13273,341.2496608473095,15468150299.999886,134.531279327927,2243.120257943308,4487
"f030347","2021-01-01","2021-04-01",71395,8649984,520.1195774729257,21415462.56888341,2160,46257399148.78817,402.31488349767847,52174252616.79991,453.77558508185604,1879.6176637307287,3760
"f030347","2021-04-01","2021-07-01",43735,2387136,143.53739471545958,26785702.72163157,2184,58499974744.04335,508.79234364354664,57168054136.79994,497.2082188593643,1236.6390341994102,2474
"f030347","2021-07-01","2021-10-01",85928,30649792,1842.9579597688341,35377436.83314326,2208,78113380527.5803,679.3761898605703,95159402881.867,827.6307096511265,5154.236131980524,10309
"f030347","2021-10-01","2022-01-01",20731,15730432,945.8636738873263,68019534.00665605,2208,150187131086.69656,1306.2238530022892,156084956823.73254,1357.5190645348941,4445.528685154885,8892
"f070932","2020-06-01","2021-01-01",57552,9566592,575.2347968384531,4085530.1392083955,5136,20983282794.97432,182.4980895684467,6338476617.066644,55.12768829794295,1216.5995963132445,2434
"f070932","2021-01-01","2021-04-01",10148,1736736,104.42914050500198,10574623.858128078,2160,22841187533.55665,198.65686075331814,24022051760.79998,208.92720155829662,604.7777401821663,1210
"f070932","2021-04-01","2021-07-01",12076,394368,23.71316727624499,11422536.72004637,2184,24946820196.581272,216.97019818910542,25082501948.26664,218.15026427856455,466.79642290078243,934
"f070932","2021-07-01","2021-10-01",22002,54919808,3302.3029096763885,26599318.487115394,2208,58731295219.55079,510.80420924487584,73855609964.53336,642.3450445832,7613.170551721006,15227
"f070932","2021-10-01","2022-01-01",23121,6127232,368.42765477006543,69930016.78190546,2208,154405477054.44724,1342.9121104010617,156789463863.9999,1363.646379797838,3342.9028867160537,6686
"f023627","2020-06-01","2021-01-01",96933,18488224,1111.6884441757122,6801993.773146954,5136,34935040018.88276,303.8408300902442,22641627242.66721,196.9212232843436,2525.616658197908,5052
"f023627","2021-01-01","2021-04-01",46990,6928704,416.61979917130134,22276649.380519673,2160,48117562661.92249,418.4932999422803,43088457001.86388,374.7536151576678,1527.3506896549104,3055
"f023627","2021-04-01","2021-07-01",119667,14750144,886.9194052780687,32911761.82531671,2184,71879287826.49168,625.1563607109692,71404798314.13356,621.0295789117762,2910.3415394864005,5821
"f023627","2021-07-01","2021-10-01",19358,24466432,1471.1553540573102,45880076.36198347,2208,101303208607.2595,881.0652850947916,122666078644.2659,1066.8647621140142,4898.378824210656,9797
"f023627","2021-10-01","2022-01-01",310,0,0,64633408,2208,142710564864,1241.1978479912475,142710564864,1241.1978479912475,2395.5118466231074,4792
"f087530","2020-06-01","2021-01-01",3970,508224,30.559276426592255,320015.4521651561,5136,1643599362.3202417,14.294891155506082,368629216.26666695,3.206082117136278,65.16714198939606,131
"f087530","2021-01-01","2021-04-01",34970,1565920,94.15805263413247,1313929.722063365,2160,2838088199.6568685,24.683729401396782,3797107363.1999974,33.02461518729819,245.46254889536118,491
"f087530","2021-04-01","2021-07-01",31,0,0,2074144,2184,4529930496,39.398204250282944,4529930496,39.398204250282944,76.03853420304608,153
"f087530","2021-07-01","2021-10-01",15480,31921792,1919.442737376002,17100248.00516729,2208,37757347595.40938,328.3873105396247,32964301063.733387,286.70070488357163,4257.856843560977,8516
"f087530","2021-10-01","2022-01-01",25692,34610720,2081.1267468741835,52557620.80236631,2208,116047226731.62482,1009.2985632977468,125676989015.19919,1093.0515793020643,6126.164169520158,12253
0,0,,,,,,,,,,,,
"f0463143","2021-01-01","2021-04-01",7420,1596800,96.01485289553919,770218.3446974801,2160,1663671624.546557,14.469465817889072,52260483.20000009,0.45452555908974457,186.18590041743386,373
"f0463143","2021-04-01","2021-07-01",217460,55368320,3329.2717308824776,28064587.46085045,2184,61293059014.49738,533.0846599766052,60163173025.067245,523.2576926466627,7435.381787411241,14871
"f0463143","2021-07-01","2021-10-01",6628,4822720,289.98794548871166,60471517.67360482,2208,133521111023.31946,1161.274330470753,135990467557.33353,1182.7510867211554,2842.3863321650433,5685
"f0463143","2021-10-01","2022-01-01",18526,2362112,142.03271305284812,62991182.898100175,2208,139084531839.0052,1209.661119146696,137117829223.46509,1192.5560992319236,2575.756407709609,5152
"f09037","2020-06-01","2021-01-01",163885,32829504,1974.0230443346163,20086145.76746173,5136,103162444661.68344,897.2356351446139,72927680795.99792,634.2745580836752,5034.014372667303,10069
"f09037","2021-01-01","2021-04-01",48281,7768224,467.09975239203226,37569149.957334,2160,81149363907.84143,705.7810747526479,77156866526.125,671.0570922428766,2196.6427101453737,4394
"f09037","2021-04-01","2021-07-01",112711,11866464,713.5250471882588,46671072.51274043,2184,101929622367.8251,886.5133989909638,101189874170.39856,880.0795805026393,3075.656931443433,6152
"f09037","2021-07-01","2021-10-01",11314,9216672,554.1942674514247,54526557.242841996,2208,120394638392.19513,1047.1093448791537,131597010522.93275,1144.5398343059123,3278.5568163916605,6558
"f09037","2021-10-01","2022-01-01",104,0,0,61680864,2208,136191347712,1184.498203452939,136191347712,1184.498203452939,2286.081532664172,4573
"f021479","2020-06-01","2021-01-01",115855,16880576,1015.021306006995,9087607.378889494,5136,46673951497.97644,405.9377678992705,26504652952.2669,230.51915068417776,2403.8930814139635,4808
"f021479","2021-01-01","2021-04-01",1054,158720,9.54376092909568,16989866.696969695,2160,36698112065.454544,319.1748120707923,36745460100.80001,319.58661255405303,635.221620822477,1271
"f021479","2021-04-01","2021-07-01",9310,299008,17.97921413739315,17132313.074857697,2184,37416971755.48921,325.4269567604933,37522908907.20001,326.34832487960256,664.5521503028017,1330
"f021479","2021-07-01","2021-10-01",16848,35497408,2134.442890338763,25200575.299186897,2208,55642870260.60467,483.9432237503578,64265752057.33336,558.9390892616602,5198.227220628816,10397
"f021479","2021-10-01","2022-01-01",9121,8792192,528.6704794021397,59504929.98531185,2208,131386885407.56857,1142.7123112963336,133969888198.66658,1165.1774841356498,3269.1265696279333,6539
"f01231","2020-06-01","2021-01-01",68702,13285600,798.8570451083265,7618019.337214719,5136,39126147315.93479,340.29218435934666,25115121285.066547,218.43396472272948,1963.371648973938,3927
"f01231","2021-01-01","2021-04-01",8528,724608,43.57034727387955,13755109.732239155,2160,29711037021.636574,258.40606298480304,29395683297.866447,255.66333427601737,577.5210053913011,1156
"f01231","2021-04-01","2021-07-01",11916,294624,17.715606224633852,14126245.810858438,2184,30851720850.91483,268.32694246200094,31035286057.866657,269.9234657470977,555.1434089054419,1111
"f01231","2021-07-01","2021-10-01",15981,43959904,2643.288900214194,25381181.557251908,2208,56041648878.41222,487.41152452205847,72538887034.13316,630.8930986871767,6319.171257879646,12639
"f01231","2021-10-01","2022-01-01",943,2561568,154.0259110107218,60097546.531216934,2208,132695382740.92699,1154.0927166350305,134160607229.33325,1166.8362264345121,2549.263925269301,5099
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f0724216","2021-04-01","2021-07-01",99425,13728448,825.4852925877125,9385158.434308589,2184,20497186020.529957,178.2703558268642,14390830366.933325,125.16149522123118,1834.748300471261,3670
"f0724216","2021-07-01","2021-10-01",29718,46662208,2805.777202468094,24596831.216150742,2208,54309803325.26084,472.34912899672935,94942760138.13335,825.7465008151416,7008.840747336644,14018
"f0724216","2021-10-01","2022-01-01",124,0,0,60390656,2208,133342568448,1159.721490563823,133342568447.99998,1159.7214905638227,2238.262476788178,4477
"f09652","2020-06-01","2021-01-01",219895,47658368,2865.675847170261,23812884.52053698,5136,122302974897.47794,1063.7067367110578,59176783894.13407,514.6787618032249,6524.084395318828,13049
"f09652","2021-01-01","2021-04-01",51433,12569600,755.8042929332224,54024784.39133647,2160,116693534285.28677,1014.9196996551718,126916623537.8665,1103.8330635131078,3589.100097941417,7179
"f09652","2021-04-01","2021-07-01",130,0,0,60227808,2184,131537532672,1144.022537071112,131537532672.00003,1144.0225370711125,2207.963496547247,4416
"f09652","2021-07-01","2021-10-01",118,0,0,60227808,2208,132983000064,1156.5942133026629,132983000064,1156.5942133026629,2232.2268316741392,4465
"f09652","2021-10-01","2022-01-01",146,0,0,60227808,2208,132983000064,1156.5942133026629,132983000063.99995,1156.5942133026626,2232.226831674139,4465
0,0,,,,,,,,,,,,
"f0155049","2021-01-01","2021-04-01",122138,25531072,1535.1716698054984,9905812.915186794,2160,21396555896.803474,186.09245334320892,11943704676.266796,103.87808747973752,3163.3660315605052,6327
"f0155049","2021-04-01","2021-07-01",141204,33810432,2033.005795850846,38915268.344322085,2184,84990946063.99944,739.1925009469794,95451501960.5331,830.1711855310033,5525.931574066969,11052
"f0155049","2021-07-01","2021-10-01",7,0,0,59341376,2208,131025758208,1139.5714765348514,131025758208,1139.5714765348514,2199.372949712263,4399
"f0155049","2021-10-01","2022-01-01",27,0,0,59341376,2208,131025758208,1139.5714765348514,131025758208.00002,1139.5714765348514,2199.372949712263,4399
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01132066","2021-07-01","2021-10-01",24943,45747904,2750.8005215676662,27225298.098055724,2208,60113458200.50704,522.8253074667975,23014137590.399906,200.16106080023397,5695.355853970047,11391
"f01132066","2021-10-01","2022-01-01",11531,11339456,681.8362974420337,51701057.78132316,2208,114155935581.16153,992.8494201798773,124408197554.13336,1082.0165081948526,3404.2359148791907,6809
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01135819","2021-07-01","2021-10-01",12081,53933888,3243.019991485776,18730288.072829597,2208,41356476064.80775,359.690042156716,42986300695.46659,373.86513021767837,6980.588284887666,13962
"f01135819","2021-10-01","2022-01-01",554,2163008,130.06068069380916,55103353.43884892,2208,121668204392.97841,1058.1859416325437,123720519860.79999,1076.0355629586652,2327.7657502492757,4656
0,0,,,,,,,,,,,,
"f0154335","2021-01-01","2021-04-01",29267,1174720,70.63537574739968,568704.454831215,2160,1228401622.4354243,10.68378820929481,671974543.4666679,5.844370093066085,147.60590947209892,296
"f0154335","2021-04-01","2021-07-01",107906,12196800,733.3879996219392,7290992.054417229,2184,15923526646.847229,138.49182802501662,19057692497.06663,165.75063617455464,1735.337567087233,3471
"f0154335","2021-07-01","2021-10-01",99023,41900352,2519.4489814324347,26882632.427770764,2208,59356852400.517845,516.2448732037896,66695934811.73361,580.0751390549011,5982.081552540558,11965
"f0154335","2021-10-01","2022-01-01",45,1600,0.09620726743039999,55273127.4893617,2208,122043065496.51064,1061.4462243974758,122042507084.80002,1061.4413677184054,2048.767519722663,4098
0,0,,,,,,,,,,,,
"f0144952","2021-01-01","2021-04-01",75517,6378304,383.5244991752438,2930240.350004635,2160,6329319156.010012,55.04804303154388,3959512912.533324,34.437106396526175,806.6658987535161,1614
"f0144952","2021-04-01","2021-07-01",126738,15954560,959.3403879089767,13502247.749281995,2184,29488909084.431877,256.47414772751324,32471089559.46633,282.41109213987477,2396.5803564942835,4794
"f0144952","2021-07-01","2021-10-01",29595,22505984,1353.2745134201896,27393222.46119539,2208,60484235194.31942,526.0500694684275,78225057276.80003,680.3474770314555,3924.890441571675,7850
"f0144952","2021-10-01","2022-01-01",10044,16365696,984.0618073478921,54817489.50029863,2208,121037016816.65936,1052.696308386732,117081098292.26573,1018.2904634937116,3864.5398827242952,7730
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
0,0,,,,,,,,,,,,
"f01111881","2021-07-01","2021-10-01",130034,23347040,1403.8468256176536,7227779.060099204,2208,15958936164.699043,138.79979553532647,17390340245.066837,151.24915880322126,3001.335249932288,6003
"f01111881","2021-10-01","2022-01-01",126085,32134592,1932.238303944245,41222088.573196076,2208,91018371569.61693,791.6148816840288,99606771206.66457,866.310845205377,5401.19985785877,10803
"f01235","2020-06-01","2021-01-01",164739,30251328,1818.9985018879672,16151228.900055239,5136,82952711630.6837,721.4653467258182,62587887498.6659,544.346183113307,4561.255242052459,9123
"f01235","2021-01-01","2021-04-01",26011,5195328,312.3926939279032,33490223.161649942,2160,72338882029.16388,629.1535934025334,70342635179.46416,611.7916181607717,1783.6757223311424,3568
"f01235","2021-04-01","2021-07-01",66424,7194528,432.60367458218803,39049477.280342035,2184,85284058380.267,741.741789267138,84621870916.26083,735.9825404261395,2255.3713949660723,4511
"f01235","2021-07-01","2021-10-01",12742,10839552,651.7772988060796,45213881.303201504,2208,99832249917.46892,868.2719031752961,112231813891.73433,976.1147397274087,3141.831634369632,6284
