"0","1","2","3","4","5","6","7","8"
"total_energy_upper_MWh","total_energy_records_found",,,,,,,
"f021428","2020-06-01","2021-01-01",1952,0.117372866265088,4773928,0.041520325882753846,0.30666386084533476,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01224242","2021-07-01","2021-10-01",1696,0.101979703476224,1108391.2000000002,0.009640020509227746,0.21542606729192185,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01333861","2021-10-01","2022-01-01",2304,0.138538465099776,2580068.8000000003,0.02243965501279568,0.3106877718172633,1
0,0,,,,,,,
"f0421191","2021-01-01","2021-04-01",1664,0.10005555812761599,535404,0.004656573907048857,0.20209441482690313,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f066531","2020-06-01","2021-01-01",1664,0.10005555812761599,2295013.066666667,0.019960437282082653,0.2316308711407184,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f08088","2020-06-01","2021-01-01",1664,0.10005555812761599,5237990.933333333,0.04555642450470764,0.28103112648038464,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f07829","2020-06-01","2021-01-01",2240,0.13469017440255998,6589533.066666666,0.05731120375991894,0.3705626598535843,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01153833","2021-07-01","2021-10-01",1664,0.10005555812761599,2064848.5333333334,0.017958625266766972,0.22776737395115912,1
0,0,,,,,,,
"f070747","2020-06-01","2021-01-01",1664,0.10005555812761599,2042728,0.017766236158112562,0.22739606297145612,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f014432","2020-06-01","2021-01-01",2144,0.128917738356736,5901839.733333332,0.05133012249782255,0.347878371449298,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f023016","2020-06-01","2021-01-01",1632,0.098131412779008,3578685.866666666,0.03112493598898126,0.24946475312221925,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f09560","2020-06-01","2021-01-01",3712,0.223200860438528,10454317.066666666,0.09092442355427967,0.6062617981061187,2
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f08371","2020-06-01","2021-01-01",5504,0.33095299996057603,14612809.333333336,0.12709211483343422,0.8840270715524396,2
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01251619","2021-07-01","2021-10-01",1600,0.09620726743039999,2031538.1333333333,0.017668914432568194,0.2197810309955286,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0883206","2021-07-01","2021-10-01",8320,0.50027779063808,6247185.599999999,0.05433370213418532,1.070400181050472,3
"f0883206","2021-10-01","2022-01-01",28352,1.7047927788666881,47699422.39999999,0.41485660497333177,4.090923310811239,9
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01455131","2021-10-01","2022-01-01",32640,1.9626282555801597,11648566.933333326,0.10131118339846563,3.9834031172287467,8
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01139038","2021-07-01","2021-10-01",1600,0.09620726743039999,2406377.6,0.020929009014999615,0.22607301353962123,1
0,0,,,,,,,
"f014708","2020-06-01","2021-01-01",1984,0.119297011613696,5272583.466666666,0.045857286448396366,0.31874779525983826,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0110801","2020-06-01","2021-01-01",672,0.040407052320768,244194.13333333336,0.0021238317784970035,0.08208460631158146,1
"f0110801","2021-01-01","2021-04-01",896,0.053876069761024,3211418.9333333336,0.027930702067154287,0.15788706962838409,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f08917","2020-06-01","2021-01-01",2240,0.13469017440255998,5968438.666666667,0.051909353985068234,0.3601370897881225,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f030649","2020-06-01","2021-01-01",14496,0.8716378429194239,25039932.533333335,0.21778002493254403,2.102576484954298,5
"f030649","2021-01-01","2021-04-01",0,0,31311360,0.27232456606639716,0.5255864125081465,2
"f030649","2021-04-01","2021-07-01",0,0,31659263.999999996,0.275350394578246,0.5314262615360148,2
0,0,,,,,,,
"f030649","2021-10-01","2022-01-01",0,0,32007168,0.2783762230900949,0.5372661105638832,2
"f09084","2020-06-01","2021-01-01",1568,0.094283122081792,4704380,0.04091544545211187,0.26093323534043444,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f019462","2020-06-01","2021-01-01",2560,0.15393162788863998,6802131.466666667,0.05916023768966234,0.41126730056612343,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f022250","2020-06-01","2021-01-01",1568,0.094283122081792,3751450.9333333336,0.03262752711921107,0.2449375529579359,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
