"0","1","2","3","4","5","6","7","8"
"total_energy_upper_MWh","total_energy_records_found",,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01045592","2021-04-01","2021-07-01",160,0.009620726743039999,114906.4,0.000999376440954716,0.0204967991451098,1
0,0,,,,,,,
0,0,,,,,,,
"f073656","2020-06-01","2021-01-01",160,0.009620726743039999,309714.93333333335,0.002693686407242711,0.02376681738004563,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0127259","2021-01-01","2021-04-01",160,0.009620726743039999,296626.93333333335,0.002579856030003364,0.02354712475197369,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0128236","2021-01-01","2021-04-01",160,0.009620726743039999,298509.3333333333,0.0025962278440402943,0.023578722353064963,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f019024","2020-06-01","2021-01-01",160,0.009620726743039999,477639.2,0.004154175605157397,0.026585561532020973,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f010516","2020-06-01","2021-01-01",160,0.009620726743039999,530917.3333333334,0.00461755198168105,0.027479877938711622,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0871920","2021-04-01","2021-07-01",160,0.009620726743039999,134498.13333333333,0.001169771795180421,0.02082566217876541,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01319793","2021-07-01","2021-10-01",128,0.007696581394432,282624,0.0024580681950560255,0.01959847370771189,1
"f01319793","2021-10-01","2022-01-01",32,0.001924145348608,353280.00000000006,0.0030725852438200324,0.009643690043386102,1
"f018437","2020-06-01","2021-01-01",160,0.009620726743039999,522366.1333333333,0.0045431795548894,0.027336339155003737,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0133706","2021-01-01","2021-04-01",160,0.009620726743039999,290376,0.002525489732675174,0.023442197798130286,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f050500","2020-06-01","2021-01-01",160,0.009620726743039999,371002.13333333336,0.003226720109561119,0.02479557242552016,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0135906","2021-01-01","2021-04-01",160,0.009620726743039999,285009.06666666665,0.0024788118563035546,0.023352109496733057,1
"f0135906","2021-04-01","2021-07-01",0,0,349440,0.003039187578126336,0.005865632025783828,1
0,0,,,,,,,
0,0,,,,,,,
"f08329","2020-06-01","2021-01-01",160,0.009620726743039999,546269.0666666667,0.004751070746703298,0.02773756915520456,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01313423","2021-07-01","2021-10-01",128,0.007696581394432,282624,0.0024580681950560255,0.01959847370771189,1
0,0,,,,,,,
"f022753","2020-06-01","2021-01-01",128,0.007696581394432,377878.1333333333,0.0032865228046938927,0.021197391104312974,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0883205","2021-07-01","2021-10-01",12672,0.761961558048768,8180794.133333334,0.07115089259740004,1.6079070297471043,4
"f0883205","2021-10-01","2022-01-01",33920,2.03959406952448,57306356.80000003,0.49841107982553734,4.898349938245533,10
"f064588","2020-06-01","2021-01-01",128,0.007696581394432,297847.4666666667,0.0025904713852728115,0.01985401186483029,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f055658","2020-06-01","2021-01-01",128,0.007696581394432,317195.73333333334,0.0027587492347222425,0.02017878811426769,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01159967","2021-07-01","2021-10-01",128,0.007696581394432,282624,0.0024580681950560255,0.01959847370771189,1
0,0,,,,,,,
"f09733","2020-06-01","2021-01-01",128,0.007696581394432,455335.4666666667,0.003960193149535519,0.02249757486985731,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0128290","2021-01-01","2021-04-01",128,0.007696581394432,239579.46666666665,0.0020836965976060717,0.01887593652463348,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f09680","2020-06-01","2021-01-01",128,0.007696581394432,456138.4,0.003967176508660777,0.022511052752969062,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01068331","2021-04-01","2021-07-01",96,0.005772436045824,79192,0.0006887572764622848,0.01247010311201253,1
"f01068331","2021-07-01","2021-10-01",64,0.003848290697216,346411.73333333334,0.0030128498078751133,0.013242001174825848,1
0,0,,,,,,,
0,0,,,,,,,
"f0232437","2021-01-01","2021-04-01",128,0.007696581394432,124013.33333333333,0.0010785822521425918,0.01693606583788896,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f020379","2020-06-01","2021-01-01",128,0.007696581394432,406574.13333333336,0.0035361007772840756,0.021679076591412026,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01260779","2021-07-01","2021-10-01",128,0.007696581394432,282624,0.0024580681950560255,0.01959847370771189,1
0,0,,,,,,,
0,0,,,,,,,
"f0160867","2021-01-01","2021-04-01",128,0.007696581394432,186267.19999999998,0.0016200233529429194,0.017981047162433594,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f022395","2020-06-01","2021-01-01",640,0.038482906972159996,1356291.7333333332,0.011796087992966182,0.09703846028269353,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0232136","2021-01-01","2021-04-01",128,0.007696581394432,185151.46666666667,0.0016103194756330293,0.017962318679225507,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f08928","2020-06-01","2021-01-01",160,0.009620726743039999,548186.4,0.004767746386726748,0.02776975314044982,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01164271","2021-07-01","2021-10-01",128,0.007696581394432,251549.06666666665,0.00218779990471213,0.019076855907348172,1
0,0,,,,,,,
"f046315","2020-06-01","2021-01-01",128,0.007696581394432,331325.6,0.0028816410480633444,0.020415969314016014,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01043023","2021-04-01","2021-07-01",128,0.007696581394432,104022.66666666669,0.0009047172515364865,0.01660050638671918,1
0,0,,,,,,,
0,0,,,,,,,
"f08390","2020-06-01","2021-01-01",192,0.011544872091648,654379.7333333333,0.005691342596509531,0.03326589434814403,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01170750","2021-07-01","2021-10-01",128,0.007696581394432,185095.73333333334,0.0016098347456240025,0.017961383150308086,1
0,0,,,,,,,
"f065215","2020-06-01","2021-01-01",128,0.007696581394432,292956.2666666667,0.002547931108595467,0.01977190913084301,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f010292","2020-06-01","2021-01-01",128,0.007696581394432,451561.3333333334,0.003927368346579764,0.022434223000152704,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f073535","2020-06-01","2021-01-01",128,0.007696581394432,269868.8,0.0023471322821767985,0.019384367395854984,1
