"0","1","2","3","4","5","6","7","8"
"minerID","start","end","totalSealed_GiB","sealingEnergy_upper_MWh","integrated_GiB_hr","storage_upper_integrated_MWh","total_energy_upper_MWh_recalc","REC_purchase_with_margin"
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01308876","2021-10-01","2022-01-01",42304,2.5437201508597758,31843678.40000003,0.27695430355749195,5.443901697025327,11
"f060702","2020-06-01","2021-01-01",96,0.005772436045824,260796.53333333333,0.0022682279776931017,0.015518481565388004,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0867298","2021-04-01","2021-07-01",496064,29.828101194121217,141930631.19999972,1.234414524091888,59.95065533615129,120
0,0,,,,,,,
0,0,,,,,,,
"f024986","2020-06-01","2021-01-01",864,0.051951924412415994,1852334.6666666665,0.016110326549525298,0.1313601443565467,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0124335","2021-01-01","2021-04-01",1728,0.10390384882483199,3158555.7333333334,0.027470934493951427,0.25355333180525197,1
"f0124335","2021-04-01","2021-07-01",0,0,3773952,0.032823225843764424,0.06334882587846534,1
0,0,,,,,,,
0,0,,,,,,,
"f016306","2020-06-01","2021-01-01",1024,0.061572651155456,2689121.0666666664,0.023388116248543884,0.16397428108971976,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01308863","2021-10-01","2022-01-01",39552,2.378243650879488,29175279.466666654,0.253746414101012,5.079740825412365,11
"f035784","2020-06-01","2021-01-01",96,0.005772436045824,281462.93333333335,0.0024479700397483624,0.015865383745154657,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f043205","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01001","2020-06-01","2021-01-01",0,0,0,0,0,0
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f025032","2020-06-01","2021-01-01",64,0.003848290697216,222010.13333333333,0.0019308906806457138,0.011153820059273107,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f057009","2020-06-01","2021-01-01",32,0.001924145348608,164352,0.0014294200916901887,0.006472381299775504,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0122410","2021-01-01","2021-04-01",288,0.017317308137472,419049.60000000003,0.0036446037629888108,0.040456489967889364,1
"f0122410","2021-04-01","2021-07-01",2752,0.16547649998028802,5333518.933333334,0.04638726101730853,0.4088970587253613,1
"f0122410","2021-07-01","2021-10-01",0,0,6712320,0.058379119632580606,0.11267170089088056,1
0,0,,,,,,,
"f043313","2020-06-01","2021-01-01",1312,0.07888995929292801,2375072.533333333,0.020656739183996436,0.19212512806046417,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0391143","2021-01-01","2021-04-01",10816,0.650361127829504,5263595.200000002,0.04577911271784974,1.3435506642563926,3
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f02666","2020-06-01","2021-01-01",1184,0.07119337789849599,2608654.9333333336,0.022688277441061847,0.1811915948053466,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f039224","2020-06-01","2021-01-01",160,0.009620726743039999,398717.3333333333,0.003467767761705369,0.02526079439415856,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01308857","2021-10-01","2022-01-01",32192,1.9356902206996478,27675340.799999982,0.24070098437435014,4.200435025792816,9
0,0,,,,,,,
0,0,,,,,,,
"f0517213","2021-04-01","2021-07-01",319168,19.191425707016194,484277624.5333332,4.211912033099348,45.16844183842299,91
0,0,,,,,,,
0,0,,,,,,,
"f022070","2020-06-01","2021-01-01",64,0.003848290697216,235339.2,0.0020468176891202767,0.011377559185629015,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f046073","2020-06-01","2021-01-01",96,0.005772436045824,274896.5333333333,0.002390860031412142,0.015755161429065752,1
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
