"0","1","2","3","4","5","6","7","8"
"total_energy_upper_MWh","total_energy_records_found",,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01313233","2021-07-01","2021-10-01",992,0.059648505806848,86248.53333333334,0.0007501301257391309,0.11656936734989316,1
"f01313233","2021-10-01","2022-01-01",2846624,171.16619777612186,2185013570.6667194,19.003737700342732,367.02797546957663,735
0,0,,,,,,,
"f0133379","2021-01-01","2021-04-01",939776,56.50830059791974,845515509.8666677,7.353709462854659,123.25367941729459,247
"f0133379","2021-04-01","2021-07-01",235840,14.18095121924096,2238225137.0666757,19.46653512369264,64.93964864186185,130
"f0133379","2021-07-01","2021-10-01",0,0,2595760128,22.576127337492068,43.57192576135969,88
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01100914","2021-07-01","2021-10-01",1175392,70.67578279972045,1827913866.1333299,15.897931306768836,167.08726822552433,335
"f01100914","2021-10-01","2022-01-01",0,0,2595265536,22.57182571815072,43.56362363603089,88
0,0,,,,,,,
0,0,,,,,,,
"f0834426","2021-04-01","2021-07-01",1172992,70.53147189857485,1164139054.933334,10.12487681709341,155.66675302123974,312
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0151487","2021-01-01","2021-04-01",1033600,62.1498947600384,342907539.7333328,2.982372754130632,125.70527630234622,252
"f0151487","2021-04-01","2021-07-01",10176,0.611878220857344,2279539846.4,19.825861907689152,39.44483844809474,79
"f0151487","2021-07-01","2021-10-01",128320,7.71582284791808,2389180298.1333346,20.77943877057866,54.99585492369871,110
0,0,,,,,,,
0,0,,,,,,,
"f0134778","2021-01-01","2021-04-01",1171456,70.43911292184167,1750151451.4666655,15.221607575369926,165.3251905596184,331
0,0,,,,,,,
0,0,,,,,,,
"f0134778","2021-10-01","2022-01-01",0,0,2586574848,22.49624012115275,43.4177434338248,87
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01112163","2021-07-01","2021-10-01",1170848,70.4025541602181,1821544954.9333324,15.842538919505724,166.45302964386698,333
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01320931","2021-07-01","2021-10-01",4288,0.257835476713472,107155.46666666665,0.0009319641804649265,0.49942116092529826,1
"f01320931","2021-10-01","2022-01-01",1164608,70.02734581723955,2402963429.3333335,20.899314918503116,175.48845521998336,351
"f054422","2020-06-01","2021-01-01",219552,13.201561236799488,188126578.13333336,1.6361949386968873,28.636869418708002,58
"f054422","2021-01-01","2021-04-01",296032,17.80026861997261,1005948106.9333332,8.749041297022348,51.24016813980027,103
"f054422","2021-04-01","2021-07-01",652608,39.24102023951155,1578669411.9999914,13.730175328864414,102.2344074469656,205
"f054422","2021-07-01","2021-10-01",0,0,2579367936,22.433559382178817,43.296769607605114,87
"f054422","2021-10-01","2022-01-01",161952,9.738099609305088,2584008033.5999923,22.473915743749302,62.16918963139497,125
0,0,,,,,,,
0,0,,,,,,,
"f0752620","2021-04-01","2021-07-01",351840,21.155978107944957,232976526.40000045,2.026268787287957,44.74173650779952,90
"f0752620","2021-07-01","2021-10-01",813696,48.92716792440422,1918242270.6666644,16.68354533209416,126.62867658504189,254
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01056782","2021-04-01","2021-07-01",800800,48.1517373489152,70217599.73333316,0.6107041462780256,94.11151208572292,189
"f01056782","2021-07-01","2021-10-01",360832,21.696662950903807,2551994748,22.195486314003116,84.71184808127035,170
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01152593","2021-07-01","2021-10-01",726784,43.7011891575849,602979131.9999998,5.244295695523693,94.46478576649959,189
"f01152593","2021-10-01","2022-01-01",434016,26.097183363170302,2182003596.533338,18.97755902590176,86.99425281090906,174
"f065941","2020-06-01","2021-01-01",59200,3.5596688949248,34580048.79999998,0.3007533618474201,7.4506149555703844,15
"f065941","2021-01-01","2021-04-01",236608,14.227130707607552,388034713.866665,3.374857721684339,33.97183766853335,68
"f065941","2021-04-01","2021-07-01",257632,15.491294201643006,823464244.5333356,7.161922799384447,43.72070881198298,88
"f065941","2021-07-01","2021-10-01",430560,25.88937566552064,1719436779.9999964,14.95447259372005,78.82862714033452,158
"f065941","2021-10-01","2022-01-01",176704,10.625130615013376,2477365961.3333297,21.54641671290426,62.091086342881034,125
0,0,,,,,,,
0,0,,,,,,,
"f0855584","2021-04-01","2021-07-01",1159552,69.72333085215949,508434559.73333365,4.422012357576923,143.10051239479128,287
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01099739","2021-07-01","2021-10-01",1001760,60.23537013817344,780180274.4000032,6.785468746152947,129.3502190467499,259
"f01099739","2021-10-01","2022-01-01",156672,9.420615626784768,2531943901.600002,22.021097911674264,60.68250712922593,122
0,0,,,,,,,
"f0242373","2021-01-01","2021-04-01",773152,46.48927576771789,370214450.6666661,3.219869390192871,95.93865015476777,192
"f0242373","2021-04-01","2021-07-01",383328,23.049337130975232,2363638718.399999,20.557295765051883,84.16080148933233,169
"f0242373","2021-07-01","2021-10-01",0,0,2553507840,22.20864614233119,42.862687054699194,86
0,0,,,,,,,
"f03143","2020-06-01","2021-01-01",1182144,71.08177746827674,2907768912.000008,25.28976407226521,185.99707517324597,372
"f03143","2021-01-01","2021-04-01",0,0,2553431040,22.207978189017318,42.861397904803425,86
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f083903","2020-06-01","2021-01-01",81728,4.914267220344832,39017502.39999995,0.3393472659786926,10.139475958604402,21
"f083903","2021-01-01","2021-04-01",614656,36.95898385606247,769855348.8000038,6.695669680137045,84.25348132486505,169
"f083903","2021-04-01","2021-07-01",245056,14.735105079640064,1891792291.2000012,16.45350169359605,60.194011072345695,121
"f083903","2021-07-01","2021-10-01",150592,9.055028010549247,2343938293.5999966,20.385955087579415,56.82109737938831,114
"f083903","2021-10-01","2022-01-01",64448,3.8752287320965118,2507556577.0666656,21.80899382002634,49.57054952559711,100
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01103923","2021-07-01","2021-10-01",462464,27.807748578082816,406404698.1333339,3.5346271470324284,60.490785149472416,121
"f01103923","2021-10-01","2022-01-01",692704,41.65197436131737,2151467307.7333374,18.7119754933839,116.50242321957346,234
0,0,,,,,,,
"f0120057","2021-01-01","2021-04-01",1140384,68.57076778834329,2180724965.0666666,18.96643837322745,168.94680789183153,338
"f0120057","2021-04-01","2021-07-01",12704,0.763885703397376,2493876085.3333335,21.690010359235924,43.336019400882265,87
"f0120057","2021-07-01","2021-10-01",0,0,2546018304,22.14350733516221,42.73696915686306,86
"f0120057","2021-10-01","2022-01-01",960,0.05772436045824,2547250001.3333335,22.15421978718681,42.86905220495495,86
0,0,,,,,,,
0,0,,,,,,,
"f0876800","2021-04-01","2021-07-01",1153408,69.35389494522674,769506476.8000005,6.692635432630275,146.76980362926403,294
"f0876800","2021-07-01","2021-10-01",0,0,2546724864,22.149652505649847,42.748829335904205,86
"f0876800","2021-10-01","2022-01-01",0,0,2546724864,22.149652505649847,42.748829335904205,86
"f054267","2020-06-01","2021-01-01",145024,8.720226719891455,112286610.4000001,0.9765913218795551,18.714858820618048,38
"f054267","2021-01-01","2021-04-01",97856,5.8840364760432635,408727192.26666754,3.5548265956367637,18.21700572834245,37
"f054267","2021-04-01","2021-07-01",153088,9.205111347740672,680341262.6666685,5.917138033377191,29.185941305557478,59
"f054267","2021-07-01","2021-10-01",438720,26.380032729415678,1355323437.3333213,11.787666423669064,73.66365936545354,148
"f054267","2021-10-01","2022-01-01",317696,19.102915020980223,2355403749.0666723,20.485673694012224,76.40597621993543,153
0,0,,,,,,,
0,0,,,,,,,
"f0709896","2021-04-01","2021-07-01",400384,24.074906601783294,453336922.6666663,3.942811195268291,54.07419534830956,109
