"0","1","2","3","4","5","6","7","8"
"minerID","start","end","totalSealed_GiB","sealingEnergy_upper_MWh","integrated_GiB_hr","storage_upper_integrated_MWh","total_energy_upper_MWh_recalc","REC_purchase_with_margin"
0,0,,,,,,,
"f0227531","2021-01-01","2021-04-01",52224,3.140205208928256,2451658.6666666637,0.02132283243343378,6.101749119828061,13
"f0227531","2021-04-01","2021-07-01",2054208,123.51858650854194,3118706611.200007,27.124354374369112,290.74087590401837,582
"f0227531","2021-07-01","2021-10-01",1071424,64.42423456209306,5992966584.533339,52.1226808603478,224.93554676531085,450
"f0227531","2021-10-01","2022-01-01",0,0,7016564736,61.02523004455842,117.77869398599775,236
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01250237","2021-07-01","2021-10-01",1185824,71.30305418336665,103523200.26666613,0.9003732380332437,139.3526149233018,279
"f01250237","2021-10-01","2022-01-01",1991776,119.76457893340773,6781468233.866668,58.980523173723434,344.97804706676317,690
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0490501","2021-07-01","2021-10-01",3177184,191.0426192272425,4589221902.933336,39.91387992405077,445.74604336199604,892
"f0490501","2021-10-01","2022-01-01",0,0,7015222272.000003,61.013554220631924,117.75615964581961,236
0,0,,,,,,,
0,0,,,,,,,
"f0863013","2021-04-01","2021-07-01",756576,45.492568477138946,247091094.13333258,2.1490275410819297,91.94828031516629,184
"f0863013","2021-07-01","2021-10-01",2314784,139.1869020822569,4337914270.933356,37.72817985118366,341.44610813154026,683
"f0863013","2021-10-01","2022-01-01",105024,6.315045034131456,7008841835.466666,60.95806159398603,129.83709579226675,260
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01157913","2021-07-01","2021-10-01",3174336,190.87137029121638,2065527409.0666714,17.96452965863926,403.05328690322136,807
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0694099","2021-04-01","2021-07-01",1685344,101.33896307513754,2053129944.0000067,17.856705076934638,230.0476395334993,461
"f0694099","2021-07-01","2021-10-01",689920,41.48457371598848,4391259364.000029,38.192138597183614,153.77605476442213,308
"f0694099","2021-10-01","2022-01-01",798272,47.99972986637516,6386995826.666661,55.549674845324134,199.85035109357963,400
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01157884","2021-07-01","2021-10-01",3171712,190.71359037263053,1961217156.2666733,17.057311181701955,400.9978399998617,802
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f0417826","2021-07-01","2021-10-01",3171264,190.68665233775002,2317132899.2000046,20.152820295663112,406.92018218248734,814
"f0417826","2021-10-01","2022-01-01",0,0,7002150912.000001,60.899868566610564,117.53674633355838,236
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01213185","2021-10-01","2022-01-01",3170976,190.66933502961254,4336342320.266667,37.71450811085734,440.78081726110685,882
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01178403","2021-07-01","2021-10-01",3170944,190.66741088426394,2574497788.7999988,22.391202208203627,411.2031232684624,823
"f01178403","2021-10-01","2022-01-01",0,0,7001444351.999999,60.89372339612291,117.5248861545172,236
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01174966","2021-07-01","2021-10-01",3170432,190.6366245586862,1333357110.1333275,11.596618493371217,390.3101590904708,781
0,0,,,,,,,
0,0,,,,,,,
"f0232459","2021-01-01","2021-04-01",3170208,190.62315554124595,1614720584.266666,14.043723505746769,395.00707656069596,791
"f0232459","2021-04-01","2021-07-01",0,0,6923734272,60.21785483547959,116.22045983247561,233
"f0232459","2021-07-01","2021-10-01",0,0,6999819264,60.87958950400135,117.49760774272261,235
"f0232459","2021-10-01","2022-01-01",0,0,6999819264,60.87958950400135,117.49760774272261,235
0,0,,,,,,,
0,0,,,,,,,
"f0227472","2021-04-01","2021-07-01",3168704,190.53272070986137,3320524060.2666593,28.879623044963527,423.465823446812,847
0,0,,,,,,,
"f0227472","2021-10-01","2022-01-01",0,0,6996498432,60.850707202709444,117.44186490122922,235
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01174958","2021-07-01","2021-10-01",3168544,190.52309998311833,1494193398.9333305,12.995461359193415,392.79082339066167,786
"f01174958","2021-10-01","2022-01-01",0,0,6996145152,60.84763461746562,117.43593481170865,235
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
"f01228015","2021-10-01","2022-01-01",3168000,190.49038951219197,5572797469.866669,48.468340332625495,461.1903486004977,923
0,0,,,,,,,
0,0,,,,,,,
0,0,,,,,,,
